Query,Result
767,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6477, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15374, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12580, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7939]"
768,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer8005, http://db.uwaterloo.ca/~galuc/wsdbm/Offer359, http://db.uwaterloo.ca/~galuc/wsdbm/Offer34, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6260, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7043]"
769,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6213]
770,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer5288, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8219, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16135]"
771,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer9775, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11087, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10397]"
772,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer13883, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7768]"
773,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer845, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14232, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17858]"
774,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4109, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17603, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17141, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1141, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1288, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16375, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8039]"
775,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer13971, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2869, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3707, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5328, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16001, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16452]"
776,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12124, http://db.uwaterloo.ca/~galuc/wsdbm/Offer458, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12389, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5108, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17722]"
777,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer3349, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13964]"
778,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16566, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3954, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17976]"
779,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6095, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8091, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5410, http://db.uwaterloo.ca/~galuc/wsdbm/Offer730, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15610, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15410, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17552, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8435, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14727, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9868]"
780,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer13157, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10475, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3109, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14888, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9947, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11117]"
781,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17376, http://db.uwaterloo.ca/~galuc/wsdbm/Offer91, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15499, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3097, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6786, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2337]"
782,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4143, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4289, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14431]"
783,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6989, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2462, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2958, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11682, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7078]"
784,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer7825, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5117, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7406]"
785,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer10213]
786,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11974, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2667, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3647, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5121]"
787,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer9029, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7483, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11537, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17556, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7916]"
788,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17399, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4163, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7216, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3323]"
789,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16751, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16757, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9634, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1879, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16680, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5786]"
790,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer1022, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7368, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2309, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3720, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16738]"
791,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16551, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12562, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2470, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14697, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10785, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6623, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3287]"
792,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15947, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6390, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12298, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2155, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8579, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11935]"
793,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer10364, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7603]"
794,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer1754, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10359, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2806, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9056, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6978]"
795,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer1021, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1641, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15331]"
796,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15565, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14234, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3497]"
797,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer2736, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5165, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2039]"
798,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer3899, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15920, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7996]"
799,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer5750, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7192, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5316, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15463, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8507]"
800,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16897, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15281, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3562, http://db.uwaterloo.ca/~galuc/wsdbm/Offer708]"
801,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer2579, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14471]"
802,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4109, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17603, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17141, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1141, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1288, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16375, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8039]"
803,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer9306, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15710, http://db.uwaterloo.ca/~galuc/wsdbm/Offer495, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16295]"
804,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6842, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1899, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9006, http://db.uwaterloo.ca/~galuc/wsdbm/Offer331, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17631, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12779, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11743]"
805,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4630, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17152, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12334, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9203, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6736, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4133, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10969]"
806,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer9711, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11888, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5880, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17618, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9133]"
807,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer3942, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16585, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17272]"
808,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer10623, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17997, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4382, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6813]"
809,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11736, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10702, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14147]"
810,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer14782, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16925]"
811,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4158, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7668, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10840, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11102]"
812,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15053, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11771]"
813,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12086, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17452, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11096]"
814,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer956, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12920, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11057, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8137]"
815,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15864, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3395, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6593, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3383]"
816,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer9594, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17687, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8633]"
817,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16566, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3954, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17976]"
818,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer14863, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4772, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6541, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13520, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7821, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4781]"
819,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer2229, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11847, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3817]"
820,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15801, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11941, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14331]"
821,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12142, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15878, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12528]"
822,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4499, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6722, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6097]"
823,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4143, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4289, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14431]"
824,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer7570, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17724]"
825,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer14934, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6397]"
826,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11399, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7424, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5557, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17450, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17610]"
827,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6496, http://db.uwaterloo.ca/~galuc/wsdbm/Offer329]"
828,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11733, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6800, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6507]"
829,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer3292, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8546, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17895]"
830,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer8173, http://db.uwaterloo.ca/~galuc/wsdbm/Offer195, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10873]"
831,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17797, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14738, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15869]"
832,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12513, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13703, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14542, http://db.uwaterloo.ca/~galuc/wsdbm/Offer700, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9111]"
833,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15053, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11771]"
834,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4140, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6365, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6753, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10251, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5085]"
835,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer1771, http://db.uwaterloo.ca/~galuc/wsdbm/Offer573, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7131, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5406]"
836,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15934, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14194, http://db.uwaterloo.ca/~galuc/wsdbm/Offer529, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6561]"
837,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer2154, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13499, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15782, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1125, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12041]"
838,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer10020]
839,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15947, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6390, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12298, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2155, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8579, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11935]"
840,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17710, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6014, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8305]"
841,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer485, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4670, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8206, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12585, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15547]"
842,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer10644, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11254, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11734]"
843,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16727, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13700, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17996]"
844,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15284, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15585, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3870]"
845,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer10984, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3375, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8478, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3752]"
846,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer3090, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12020, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9677, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12315]"
847,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer14212, http://db.uwaterloo.ca/~galuc/wsdbm/Offer659, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3527, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4634]"
848,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6627, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14909, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10997]"
849,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15037, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16373, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13291, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9008]"
850,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11552, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13166]"
851,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15663, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10692, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10163]"
852,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12656, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10658, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15232, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6113, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13217]"
853,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16614, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10164, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2798]"
854,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15778]
855,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer8678]
856,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11685, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14343, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13392]"
857,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer2027]
858,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer10364, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7603]"
859,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer3864, http://db.uwaterloo.ca/~galuc/wsdbm/Offer400]"
860,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer13276, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11631]"
861,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4499, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6722, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6097]"
862,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15574, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15291, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10040]"
863,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer3458, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9693, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10681, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10978, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12916, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9521, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1202]"
864,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17148, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8338, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10491]"
865,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer5320, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5500, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16691, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8761, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10258, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17769]"
866,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer1116, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11424, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7610, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4519, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17176, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4201]"
867,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11580, http://db.uwaterloo.ca/~galuc/wsdbm/Offer716]"
868,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer5585, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11285]"
869,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer9576, http://db.uwaterloo.ca/~galuc/wsdbm/Offer989, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8459, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13871]"
870,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12285]
871,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer3667, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7756]"
872,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16523, http://db.uwaterloo.ca/~galuc/wsdbm/Offer994, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14193, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16693, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6310]"
873,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17980, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12053, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17962, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2659]"
874,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4901, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9219, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6715, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13685, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4785, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17801]"
875,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12409, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5143]"
876,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15941, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11954, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17762, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3621, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7765]"
877,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer2332, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4098, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7224, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9584, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4150, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2260, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9757, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6071, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4639]"
878,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer13289, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1067]"
879,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer5973, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17750, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3659]"
880,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12993, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10920, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17250, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5428, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10102, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10944, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2000, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7471]"
