Query,Result
757,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8046, http://db.uwaterloo.ca/~galuc/wsdbm/User18177, http://db.uwaterloo.ca/~galuc/wsdbm/User8698, http://db.uwaterloo.ca/~galuc/wsdbm/User3626, http://db.uwaterloo.ca/~galuc/wsdbm/User4993, http://db.uwaterloo.ca/~galuc/wsdbm/User196, http://db.uwaterloo.ca/~galuc/wsdbm/User6856, http://db.uwaterloo.ca/~galuc/wsdbm/User9898, http://db.uwaterloo.ca/~galuc/wsdbm/User2509]"
758,"[http://db.uwaterloo.ca/~galuc/wsdbm/User2141, http://db.uwaterloo.ca/~galuc/wsdbm/User11160, http://db.uwaterloo.ca/~galuc/wsdbm/User6026, http://db.uwaterloo.ca/~galuc/wsdbm/User214, http://db.uwaterloo.ca/~galuc/wsdbm/User11998, http://db.uwaterloo.ca/~galuc/wsdbm/User6965, http://db.uwaterloo.ca/~galuc/wsdbm/User14433, http://db.uwaterloo.ca/~galuc/wsdbm/User696, http://db.uwaterloo.ca/~galuc/wsdbm/User436]"
759,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7228, http://db.uwaterloo.ca/~galuc/wsdbm/User15283, http://db.uwaterloo.ca/~galuc/wsdbm/User9868, http://db.uwaterloo.ca/~galuc/wsdbm/User6445, http://db.uwaterloo.ca/~galuc/wsdbm/User5963, http://db.uwaterloo.ca/~galuc/wsdbm/User8634]"
760,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7228, http://db.uwaterloo.ca/~galuc/wsdbm/User15283, http://db.uwaterloo.ca/~galuc/wsdbm/User9868, http://db.uwaterloo.ca/~galuc/wsdbm/User6445, http://db.uwaterloo.ca/~galuc/wsdbm/User5963, http://db.uwaterloo.ca/~galuc/wsdbm/User8634]"
761,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8878, http://db.uwaterloo.ca/~galuc/wsdbm/User7355, http://db.uwaterloo.ca/~galuc/wsdbm/User11875, http://db.uwaterloo.ca/~galuc/wsdbm/User4693, http://db.uwaterloo.ca/~galuc/wsdbm/User13738, http://db.uwaterloo.ca/~galuc/wsdbm/User16907, http://db.uwaterloo.ca/~galuc/wsdbm/User3512, http://db.uwaterloo.ca/~galuc/wsdbm/User7954, http://db.uwaterloo.ca/~galuc/wsdbm/User1766, http://db.uwaterloo.ca/~galuc/wsdbm/User16784, http://db.uwaterloo.ca/~galuc/wsdbm/User2547, http://db.uwaterloo.ca/~galuc/wsdbm/User10853]"
762,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8216, http://db.uwaterloo.ca/~galuc/wsdbm/User17973, http://db.uwaterloo.ca/~galuc/wsdbm/User16950, http://db.uwaterloo.ca/~galuc/wsdbm/User14592, http://db.uwaterloo.ca/~galuc/wsdbm/User13966, http://db.uwaterloo.ca/~galuc/wsdbm/User1360, http://db.uwaterloo.ca/~galuc/wsdbm/User14414, http://db.uwaterloo.ca/~galuc/wsdbm/User17387, http://db.uwaterloo.ca/~galuc/wsdbm/User4480, http://db.uwaterloo.ca/~galuc/wsdbm/User14433, http://db.uwaterloo.ca/~galuc/wsdbm/User4965, http://db.uwaterloo.ca/~galuc/wsdbm/User11623, http://db.uwaterloo.ca/~galuc/wsdbm/User15079]"
763,"[http://db.uwaterloo.ca/~galuc/wsdbm/User531, http://db.uwaterloo.ca/~galuc/wsdbm/User7908, http://db.uwaterloo.ca/~galuc/wsdbm/User12146, http://db.uwaterloo.ca/~galuc/wsdbm/User18491, http://db.uwaterloo.ca/~galuc/wsdbm/User12105, http://db.uwaterloo.ca/~galuc/wsdbm/User9322, http://db.uwaterloo.ca/~galuc/wsdbm/User19203]"
764,"[http://db.uwaterloo.ca/~galuc/wsdbm/User12422, http://db.uwaterloo.ca/~galuc/wsdbm/User1865, http://db.uwaterloo.ca/~galuc/wsdbm/User1859, http://db.uwaterloo.ca/~galuc/wsdbm/User3791, http://db.uwaterloo.ca/~galuc/wsdbm/User12278, http://db.uwaterloo.ca/~galuc/wsdbm/User9481, http://db.uwaterloo.ca/~galuc/wsdbm/User19926, http://db.uwaterloo.ca/~galuc/wsdbm/User6374, http://db.uwaterloo.ca/~galuc/wsdbm/User19707, http://db.uwaterloo.ca/~galuc/wsdbm/User14051, http://db.uwaterloo.ca/~galuc/wsdbm/User13165]"
765,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5845, http://db.uwaterloo.ca/~galuc/wsdbm/User1882, http://db.uwaterloo.ca/~galuc/wsdbm/User14364, http://db.uwaterloo.ca/~galuc/wsdbm/User13085, http://db.uwaterloo.ca/~galuc/wsdbm/User1066, http://db.uwaterloo.ca/~galuc/wsdbm/User18351, http://db.uwaterloo.ca/~galuc/wsdbm/User18189, http://db.uwaterloo.ca/~galuc/wsdbm/User3874, http://db.uwaterloo.ca/~galuc/wsdbm/User3389, http://db.uwaterloo.ca/~galuc/wsdbm/User11697, http://db.uwaterloo.ca/~galuc/wsdbm/User7440, http://db.uwaterloo.ca/~galuc/wsdbm/User17726, http://db.uwaterloo.ca/~galuc/wsdbm/User3038, http://db.uwaterloo.ca/~galuc/wsdbm/User4746, http://db.uwaterloo.ca/~galuc/wsdbm/User19091, http://db.uwaterloo.ca/~galuc/wsdbm/User8810, http://db.uwaterloo.ca/~galuc/wsdbm/User18309]"
766,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7166, http://db.uwaterloo.ca/~galuc/wsdbm/User13828, http://db.uwaterloo.ca/~galuc/wsdbm/User18341, http://db.uwaterloo.ca/~galuc/wsdbm/User13605, http://db.uwaterloo.ca/~galuc/wsdbm/User10755, http://db.uwaterloo.ca/~galuc/wsdbm/User11433, http://db.uwaterloo.ca/~galuc/wsdbm/User10266, http://db.uwaterloo.ca/~galuc/wsdbm/User14434, http://db.uwaterloo.ca/~galuc/wsdbm/User15768]"
767,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3890, http://db.uwaterloo.ca/~galuc/wsdbm/User2017, http://db.uwaterloo.ca/~galuc/wsdbm/User12726, http://db.uwaterloo.ca/~galuc/wsdbm/User1259, http://db.uwaterloo.ca/~galuc/wsdbm/User19318, http://db.uwaterloo.ca/~galuc/wsdbm/User1075, http://db.uwaterloo.ca/~galuc/wsdbm/User10078, http://db.uwaterloo.ca/~galuc/wsdbm/User7986, http://db.uwaterloo.ca/~galuc/wsdbm/User1348, http://db.uwaterloo.ca/~galuc/wsdbm/User11594, http://db.uwaterloo.ca/~galuc/wsdbm/User13960, http://db.uwaterloo.ca/~galuc/wsdbm/User10640, http://db.uwaterloo.ca/~galuc/wsdbm/User6652, http://db.uwaterloo.ca/~galuc/wsdbm/User12428, http://db.uwaterloo.ca/~galuc/wsdbm/User19674, http://db.uwaterloo.ca/~galuc/wsdbm/User13632, http://db.uwaterloo.ca/~galuc/wsdbm/User863, http://db.uwaterloo.ca/~galuc/wsdbm/User5167, http://db.uwaterloo.ca/~galuc/wsdbm/User9549]"
768,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10830, http://db.uwaterloo.ca/~galuc/wsdbm/User9744, http://db.uwaterloo.ca/~galuc/wsdbm/User6410, http://db.uwaterloo.ca/~galuc/wsdbm/User12009, http://db.uwaterloo.ca/~galuc/wsdbm/User10665, http://db.uwaterloo.ca/~galuc/wsdbm/User1348, http://db.uwaterloo.ca/~galuc/wsdbm/User16316, http://db.uwaterloo.ca/~galuc/wsdbm/User14014, http://db.uwaterloo.ca/~galuc/wsdbm/User16449, http://db.uwaterloo.ca/~galuc/wsdbm/User1005, http://db.uwaterloo.ca/~galuc/wsdbm/User18681]"
769,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5560, http://db.uwaterloo.ca/~galuc/wsdbm/User212, http://db.uwaterloo.ca/~galuc/wsdbm/User2726, http://db.uwaterloo.ca/~galuc/wsdbm/User3303, http://db.uwaterloo.ca/~galuc/wsdbm/User1764, http://db.uwaterloo.ca/~galuc/wsdbm/User19455, http://db.uwaterloo.ca/~galuc/wsdbm/User7884, http://db.uwaterloo.ca/~galuc/wsdbm/User819, http://db.uwaterloo.ca/~galuc/wsdbm/User10172, http://db.uwaterloo.ca/~galuc/wsdbm/User6611, http://db.uwaterloo.ca/~galuc/wsdbm/User13478, http://db.uwaterloo.ca/~galuc/wsdbm/User14887, http://db.uwaterloo.ca/~galuc/wsdbm/User11505, http://db.uwaterloo.ca/~galuc/wsdbm/User739, http://db.uwaterloo.ca/~galuc/wsdbm/User3575, http://db.uwaterloo.ca/~galuc/wsdbm/User14337, http://db.uwaterloo.ca/~galuc/wsdbm/User1276, http://db.uwaterloo.ca/~galuc/wsdbm/User5988, http://db.uwaterloo.ca/~galuc/wsdbm/User2429, http://db.uwaterloo.ca/~galuc/wsdbm/User16024]"
770,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10232, http://db.uwaterloo.ca/~galuc/wsdbm/User16830, http://db.uwaterloo.ca/~galuc/wsdbm/User18046, http://db.uwaterloo.ca/~galuc/wsdbm/User18855, http://db.uwaterloo.ca/~galuc/wsdbm/User15304, http://db.uwaterloo.ca/~galuc/wsdbm/User8912, http://db.uwaterloo.ca/~galuc/wsdbm/User5226, http://db.uwaterloo.ca/~galuc/wsdbm/User10119, http://db.uwaterloo.ca/~galuc/wsdbm/User15117, http://db.uwaterloo.ca/~galuc/wsdbm/User12720]"
771,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7163, http://db.uwaterloo.ca/~galuc/wsdbm/User5148, http://db.uwaterloo.ca/~galuc/wsdbm/User19758, http://db.uwaterloo.ca/~galuc/wsdbm/User11868, http://db.uwaterloo.ca/~galuc/wsdbm/User7064, http://db.uwaterloo.ca/~galuc/wsdbm/User1855, http://db.uwaterloo.ca/~galuc/wsdbm/User6560, http://db.uwaterloo.ca/~galuc/wsdbm/User15251, http://db.uwaterloo.ca/~galuc/wsdbm/User17498]"
772,"[http://db.uwaterloo.ca/~galuc/wsdbm/User537, http://db.uwaterloo.ca/~galuc/wsdbm/User19174, http://db.uwaterloo.ca/~galuc/wsdbm/User18303, http://db.uwaterloo.ca/~galuc/wsdbm/User7934, http://db.uwaterloo.ca/~galuc/wsdbm/User10253, http://db.uwaterloo.ca/~galuc/wsdbm/User11019, http://db.uwaterloo.ca/~galuc/wsdbm/User2073, http://db.uwaterloo.ca/~galuc/wsdbm/User9570, http://db.uwaterloo.ca/~galuc/wsdbm/User5257]"
773,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7967, http://db.uwaterloo.ca/~galuc/wsdbm/User963, http://db.uwaterloo.ca/~galuc/wsdbm/User17898, http://db.uwaterloo.ca/~galuc/wsdbm/User5648, http://db.uwaterloo.ca/~galuc/wsdbm/User19506, http://db.uwaterloo.ca/~galuc/wsdbm/User15317, http://db.uwaterloo.ca/~galuc/wsdbm/User2052, http://db.uwaterloo.ca/~galuc/wsdbm/User7892, http://db.uwaterloo.ca/~galuc/wsdbm/User4746, http://db.uwaterloo.ca/~galuc/wsdbm/User12478, http://db.uwaterloo.ca/~galuc/wsdbm/User8375, http://db.uwaterloo.ca/~galuc/wsdbm/User14659]"
774,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9584, http://db.uwaterloo.ca/~galuc/wsdbm/User14371, http://db.uwaterloo.ca/~galuc/wsdbm/User19562, http://db.uwaterloo.ca/~galuc/wsdbm/User11209, http://db.uwaterloo.ca/~galuc/wsdbm/User840, http://db.uwaterloo.ca/~galuc/wsdbm/User19898, http://db.uwaterloo.ca/~galuc/wsdbm/User14751, http://db.uwaterloo.ca/~galuc/wsdbm/User13388, http://db.uwaterloo.ca/~galuc/wsdbm/User2473, http://db.uwaterloo.ca/~galuc/wsdbm/User19076]"
775,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5974, http://db.uwaterloo.ca/~galuc/wsdbm/User3149, http://db.uwaterloo.ca/~galuc/wsdbm/User15742, http://db.uwaterloo.ca/~galuc/wsdbm/User15569, http://db.uwaterloo.ca/~galuc/wsdbm/User5626, http://db.uwaterloo.ca/~galuc/wsdbm/User14177, http://db.uwaterloo.ca/~galuc/wsdbm/User7925, http://db.uwaterloo.ca/~galuc/wsdbm/User13226, http://db.uwaterloo.ca/~galuc/wsdbm/User18438, http://db.uwaterloo.ca/~galuc/wsdbm/User3332, http://db.uwaterloo.ca/~galuc/wsdbm/User12192]"
776,"[http://db.uwaterloo.ca/~galuc/wsdbm/User794, http://db.uwaterloo.ca/~galuc/wsdbm/User5996, http://db.uwaterloo.ca/~galuc/wsdbm/User12820, http://db.uwaterloo.ca/~galuc/wsdbm/User17805, http://db.uwaterloo.ca/~galuc/wsdbm/User3334, http://db.uwaterloo.ca/~galuc/wsdbm/User2872, http://db.uwaterloo.ca/~galuc/wsdbm/User15996, http://db.uwaterloo.ca/~galuc/wsdbm/User15408, http://db.uwaterloo.ca/~galuc/wsdbm/User8565, http://db.uwaterloo.ca/~galuc/wsdbm/User18317, http://db.uwaterloo.ca/~galuc/wsdbm/User1478, http://db.uwaterloo.ca/~galuc/wsdbm/User2770]"
777,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7551, http://db.uwaterloo.ca/~galuc/wsdbm/User4126, http://db.uwaterloo.ca/~galuc/wsdbm/User10586, http://db.uwaterloo.ca/~galuc/wsdbm/User15076, http://db.uwaterloo.ca/~galuc/wsdbm/User5226, http://db.uwaterloo.ca/~galuc/wsdbm/User19617, http://db.uwaterloo.ca/~galuc/wsdbm/User18777, http://db.uwaterloo.ca/~galuc/wsdbm/User5630, http://db.uwaterloo.ca/~galuc/wsdbm/User2743, http://db.uwaterloo.ca/~galuc/wsdbm/User10280, http://db.uwaterloo.ca/~galuc/wsdbm/User11123]"
778,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5650, http://db.uwaterloo.ca/~galuc/wsdbm/User7246, http://db.uwaterloo.ca/~galuc/wsdbm/User10752, http://db.uwaterloo.ca/~galuc/wsdbm/User17840, http://db.uwaterloo.ca/~galuc/wsdbm/User2282, http://db.uwaterloo.ca/~galuc/wsdbm/User3372, http://db.uwaterloo.ca/~galuc/wsdbm/User18472, http://db.uwaterloo.ca/~galuc/wsdbm/User1143, http://db.uwaterloo.ca/~galuc/wsdbm/User4353, http://db.uwaterloo.ca/~galuc/wsdbm/User1164]"
779,"[http://db.uwaterloo.ca/~galuc/wsdbm/User11424, http://db.uwaterloo.ca/~galuc/wsdbm/User8289, http://db.uwaterloo.ca/~galuc/wsdbm/User11829, http://db.uwaterloo.ca/~galuc/wsdbm/User10110, http://db.uwaterloo.ca/~galuc/wsdbm/User10882, http://db.uwaterloo.ca/~galuc/wsdbm/User1463, http://db.uwaterloo.ca/~galuc/wsdbm/User4069, http://db.uwaterloo.ca/~galuc/wsdbm/User16066, http://db.uwaterloo.ca/~galuc/wsdbm/User5172, http://db.uwaterloo.ca/~galuc/wsdbm/User19348, http://db.uwaterloo.ca/~galuc/wsdbm/User5446, http://db.uwaterloo.ca/~galuc/wsdbm/User3459, http://db.uwaterloo.ca/~galuc/wsdbm/User12964, http://db.uwaterloo.ca/~galuc/wsdbm/User13679, http://db.uwaterloo.ca/~galuc/wsdbm/User10109, http://db.uwaterloo.ca/~galuc/wsdbm/User13681, http://db.uwaterloo.ca/~galuc/wsdbm/User10437, http://db.uwaterloo.ca/~galuc/wsdbm/User738, http://db.uwaterloo.ca/~galuc/wsdbm/User3300, http://db.uwaterloo.ca/~galuc/wsdbm/User17969, http://db.uwaterloo.ca/~galuc/wsdbm/User8318, http://db.uwaterloo.ca/~galuc/wsdbm/User9351, http://db.uwaterloo.ca/~galuc/wsdbm/User16779, http://db.uwaterloo.ca/~galuc/wsdbm/User13484, http://db.uwaterloo.ca/~galuc/wsdbm/User7262, http://db.uwaterloo.ca/~galuc/wsdbm/User686]"
780,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15917, http://db.uwaterloo.ca/~galuc/wsdbm/User19010, http://db.uwaterloo.ca/~galuc/wsdbm/User11705, http://db.uwaterloo.ca/~galuc/wsdbm/User16991, http://db.uwaterloo.ca/~galuc/wsdbm/User9827, http://db.uwaterloo.ca/~galuc/wsdbm/User17097, http://db.uwaterloo.ca/~galuc/wsdbm/User18602, http://db.uwaterloo.ca/~galuc/wsdbm/User10120]"
781,"[http://db.uwaterloo.ca/~galuc/wsdbm/User11823, http://db.uwaterloo.ca/~galuc/wsdbm/User10766, http://db.uwaterloo.ca/~galuc/wsdbm/User735, http://db.uwaterloo.ca/~galuc/wsdbm/User15299, http://db.uwaterloo.ca/~galuc/wsdbm/User7042, http://db.uwaterloo.ca/~galuc/wsdbm/User3065, http://db.uwaterloo.ca/~galuc/wsdbm/User5720, http://db.uwaterloo.ca/~galuc/wsdbm/User18354, http://db.uwaterloo.ca/~galuc/wsdbm/User7892, http://db.uwaterloo.ca/~galuc/wsdbm/User5514, http://db.uwaterloo.ca/~galuc/wsdbm/User6049, http://db.uwaterloo.ca/~galuc/wsdbm/User3175, http://db.uwaterloo.ca/~galuc/wsdbm/User940, http://db.uwaterloo.ca/~galuc/wsdbm/User3123]"
782,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17610, http://db.uwaterloo.ca/~galuc/wsdbm/User9101, http://db.uwaterloo.ca/~galuc/wsdbm/User7356, http://db.uwaterloo.ca/~galuc/wsdbm/User1058, http://db.uwaterloo.ca/~galuc/wsdbm/User5478, http://db.uwaterloo.ca/~galuc/wsdbm/User4435]"
783,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14265, http://db.uwaterloo.ca/~galuc/wsdbm/User5666, http://db.uwaterloo.ca/~galuc/wsdbm/User12239, http://db.uwaterloo.ca/~galuc/wsdbm/User2559, http://db.uwaterloo.ca/~galuc/wsdbm/User19394, http://db.uwaterloo.ca/~galuc/wsdbm/User1855, http://db.uwaterloo.ca/~galuc/wsdbm/User10493, http://db.uwaterloo.ca/~galuc/wsdbm/User2123, http://db.uwaterloo.ca/~galuc/wsdbm/User3722, http://db.uwaterloo.ca/~galuc/wsdbm/User8069]"
784,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13530, http://db.uwaterloo.ca/~galuc/wsdbm/User7624, http://db.uwaterloo.ca/~galuc/wsdbm/User11428, http://db.uwaterloo.ca/~galuc/wsdbm/User7268, http://db.uwaterloo.ca/~galuc/wsdbm/User19575, http://db.uwaterloo.ca/~galuc/wsdbm/User10678, http://db.uwaterloo.ca/~galuc/wsdbm/User11651, http://db.uwaterloo.ca/~galuc/wsdbm/User5850, http://db.uwaterloo.ca/~galuc/wsdbm/User9744, http://db.uwaterloo.ca/~galuc/wsdbm/User6659, http://db.uwaterloo.ca/~galuc/wsdbm/User18280, http://db.uwaterloo.ca/~galuc/wsdbm/User2824, http://db.uwaterloo.ca/~galuc/wsdbm/User16231, http://db.uwaterloo.ca/~galuc/wsdbm/User6852, http://db.uwaterloo.ca/~galuc/wsdbm/User2519, http://db.uwaterloo.ca/~galuc/wsdbm/User9125, http://db.uwaterloo.ca/~galuc/wsdbm/User17107, http://db.uwaterloo.ca/~galuc/wsdbm/User16334, http://db.uwaterloo.ca/~galuc/wsdbm/User12376, http://db.uwaterloo.ca/~galuc/wsdbm/User19908, http://db.uwaterloo.ca/~galuc/wsdbm/User13484, http://db.uwaterloo.ca/~galuc/wsdbm/User14221, http://db.uwaterloo.ca/~galuc/wsdbm/User12290]"
785,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19975, http://db.uwaterloo.ca/~galuc/wsdbm/User15899, http://db.uwaterloo.ca/~galuc/wsdbm/User2127, http://db.uwaterloo.ca/~galuc/wsdbm/User16665, http://db.uwaterloo.ca/~galuc/wsdbm/User10760, http://db.uwaterloo.ca/~galuc/wsdbm/User13742, http://db.uwaterloo.ca/~galuc/wsdbm/User11058, http://db.uwaterloo.ca/~galuc/wsdbm/User15383, http://db.uwaterloo.ca/~galuc/wsdbm/User16045, http://db.uwaterloo.ca/~galuc/wsdbm/User3245, http://db.uwaterloo.ca/~galuc/wsdbm/User3999, http://db.uwaterloo.ca/~galuc/wsdbm/User8067, http://db.uwaterloo.ca/~galuc/wsdbm/User3546, http://db.uwaterloo.ca/~galuc/wsdbm/User8512, http://db.uwaterloo.ca/~galuc/wsdbm/User19813, http://db.uwaterloo.ca/~galuc/wsdbm/User2950]"
786,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7023, http://db.uwaterloo.ca/~galuc/wsdbm/User17039, http://db.uwaterloo.ca/~galuc/wsdbm/User4099, http://db.uwaterloo.ca/~galuc/wsdbm/User3205, http://db.uwaterloo.ca/~galuc/wsdbm/User3827, http://db.uwaterloo.ca/~galuc/wsdbm/User5237, http://db.uwaterloo.ca/~galuc/wsdbm/User7834, http://db.uwaterloo.ca/~galuc/wsdbm/User19221, http://db.uwaterloo.ca/~galuc/wsdbm/User45, http://db.uwaterloo.ca/~galuc/wsdbm/User13882, http://db.uwaterloo.ca/~galuc/wsdbm/User11283, http://db.uwaterloo.ca/~galuc/wsdbm/User3227, http://db.uwaterloo.ca/~galuc/wsdbm/User15726]"
787,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8848, http://db.uwaterloo.ca/~galuc/wsdbm/User9785, http://db.uwaterloo.ca/~galuc/wsdbm/User17736, http://db.uwaterloo.ca/~galuc/wsdbm/User10104, http://db.uwaterloo.ca/~galuc/wsdbm/User3854, http://db.uwaterloo.ca/~galuc/wsdbm/User2408, http://db.uwaterloo.ca/~galuc/wsdbm/User14446, http://db.uwaterloo.ca/~galuc/wsdbm/User14422, http://db.uwaterloo.ca/~galuc/wsdbm/User11688, http://db.uwaterloo.ca/~galuc/wsdbm/User6312, http://db.uwaterloo.ca/~galuc/wsdbm/User3408, http://db.uwaterloo.ca/~galuc/wsdbm/User17108, http://db.uwaterloo.ca/~galuc/wsdbm/User1964]"
788,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14302, http://db.uwaterloo.ca/~galuc/wsdbm/User11606, http://db.uwaterloo.ca/~galuc/wsdbm/User6147, http://db.uwaterloo.ca/~galuc/wsdbm/User277, http://db.uwaterloo.ca/~galuc/wsdbm/User19671]"
789,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5320, http://db.uwaterloo.ca/~galuc/wsdbm/User8152, http://db.uwaterloo.ca/~galuc/wsdbm/User841, http://db.uwaterloo.ca/~galuc/wsdbm/User709, http://db.uwaterloo.ca/~galuc/wsdbm/User4611]"
790,"[http://db.uwaterloo.ca/~galuc/wsdbm/User18283, http://db.uwaterloo.ca/~galuc/wsdbm/User11853, http://db.uwaterloo.ca/~galuc/wsdbm/User2913, http://db.uwaterloo.ca/~galuc/wsdbm/User6485, http://db.uwaterloo.ca/~galuc/wsdbm/User15358, http://db.uwaterloo.ca/~galuc/wsdbm/User6521, http://db.uwaterloo.ca/~galuc/wsdbm/User16610, http://db.uwaterloo.ca/~galuc/wsdbm/User5563, http://db.uwaterloo.ca/~galuc/wsdbm/User17742, http://db.uwaterloo.ca/~galuc/wsdbm/User19360, http://db.uwaterloo.ca/~galuc/wsdbm/User14042, http://db.uwaterloo.ca/~galuc/wsdbm/User5927, http://db.uwaterloo.ca/~galuc/wsdbm/User10757]"
791,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5913, http://db.uwaterloo.ca/~galuc/wsdbm/User6119, http://db.uwaterloo.ca/~galuc/wsdbm/User7569, http://db.uwaterloo.ca/~galuc/wsdbm/User11674, http://db.uwaterloo.ca/~galuc/wsdbm/User10172, http://db.uwaterloo.ca/~galuc/wsdbm/User13718, http://db.uwaterloo.ca/~galuc/wsdbm/User1299, http://db.uwaterloo.ca/~galuc/wsdbm/User3661, http://db.uwaterloo.ca/~galuc/wsdbm/User16662, http://db.uwaterloo.ca/~galuc/wsdbm/User18672, http://db.uwaterloo.ca/~galuc/wsdbm/User9480, http://db.uwaterloo.ca/~galuc/wsdbm/User19278, http://db.uwaterloo.ca/~galuc/wsdbm/User11370, http://db.uwaterloo.ca/~galuc/wsdbm/User3919]"
792,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4231, http://db.uwaterloo.ca/~galuc/wsdbm/User531, http://db.uwaterloo.ca/~galuc/wsdbm/User17499, http://db.uwaterloo.ca/~galuc/wsdbm/User1796, http://db.uwaterloo.ca/~galuc/wsdbm/User1566, http://db.uwaterloo.ca/~galuc/wsdbm/User17216, http://db.uwaterloo.ca/~galuc/wsdbm/User13572, http://db.uwaterloo.ca/~galuc/wsdbm/User18014, http://db.uwaterloo.ca/~galuc/wsdbm/User18182]"
793,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7699, http://db.uwaterloo.ca/~galuc/wsdbm/User7946, http://db.uwaterloo.ca/~galuc/wsdbm/User5, http://db.uwaterloo.ca/~galuc/wsdbm/User19116, http://db.uwaterloo.ca/~galuc/wsdbm/User1993, http://db.uwaterloo.ca/~galuc/wsdbm/User6116, http://db.uwaterloo.ca/~galuc/wsdbm/User8176, http://db.uwaterloo.ca/~galuc/wsdbm/User509]"
794,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17219, http://db.uwaterloo.ca/~galuc/wsdbm/User5876, http://db.uwaterloo.ca/~galuc/wsdbm/User9928, http://db.uwaterloo.ca/~galuc/wsdbm/User9569, http://db.uwaterloo.ca/~galuc/wsdbm/User3232, http://db.uwaterloo.ca/~galuc/wsdbm/User4332]"
795,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15712, http://db.uwaterloo.ca/~galuc/wsdbm/User2731, http://db.uwaterloo.ca/~galuc/wsdbm/User1044]"
796,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14287, http://db.uwaterloo.ca/~galuc/wsdbm/User15220, http://db.uwaterloo.ca/~galuc/wsdbm/User1696, http://db.uwaterloo.ca/~galuc/wsdbm/User6861, http://db.uwaterloo.ca/~galuc/wsdbm/User3982, http://db.uwaterloo.ca/~galuc/wsdbm/User10830, http://db.uwaterloo.ca/~galuc/wsdbm/User15927, http://db.uwaterloo.ca/~galuc/wsdbm/User7950, http://db.uwaterloo.ca/~galuc/wsdbm/User7067, http://db.uwaterloo.ca/~galuc/wsdbm/User12443, http://db.uwaterloo.ca/~galuc/wsdbm/User10452, http://db.uwaterloo.ca/~galuc/wsdbm/User14154, http://db.uwaterloo.ca/~galuc/wsdbm/User17726, http://db.uwaterloo.ca/~galuc/wsdbm/User11327, http://db.uwaterloo.ca/~galuc/wsdbm/User4431, http://db.uwaterloo.ca/~galuc/wsdbm/User4880, http://db.uwaterloo.ca/~galuc/wsdbm/User14194, http://db.uwaterloo.ca/~galuc/wsdbm/User13749, http://db.uwaterloo.ca/~galuc/wsdbm/User15836, http://db.uwaterloo.ca/~galuc/wsdbm/User7577]"
797,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14072, http://db.uwaterloo.ca/~galuc/wsdbm/User15723, http://db.uwaterloo.ca/~galuc/wsdbm/User17587, http://db.uwaterloo.ca/~galuc/wsdbm/User6984, http://db.uwaterloo.ca/~galuc/wsdbm/User7637, http://db.uwaterloo.ca/~galuc/wsdbm/User9569, http://db.uwaterloo.ca/~galuc/wsdbm/User13925]"
798,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19, http://db.uwaterloo.ca/~galuc/wsdbm/User13966, http://db.uwaterloo.ca/~galuc/wsdbm/User2127, http://db.uwaterloo.ca/~galuc/wsdbm/User19070, http://db.uwaterloo.ca/~galuc/wsdbm/User2905, http://db.uwaterloo.ca/~galuc/wsdbm/User16529, http://db.uwaterloo.ca/~galuc/wsdbm/User5146, http://db.uwaterloo.ca/~galuc/wsdbm/User2896, http://db.uwaterloo.ca/~galuc/wsdbm/User3425, http://db.uwaterloo.ca/~galuc/wsdbm/User15730, http://db.uwaterloo.ca/~galuc/wsdbm/User3776]"
