Query,Result
11,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1712, http://db.uwaterloo.ca/~galuc/wsdbm/User4482, http://db.uwaterloo.ca/~galuc/wsdbm/User3550, http://db.uwaterloo.ca/~galuc/wsdbm/User19982, http://db.uwaterloo.ca/~galuc/wsdbm/User19736, http://db.uwaterloo.ca/~galuc/wsdbm/User7413, http://db.uwaterloo.ca/~galuc/wsdbm/User5811, http://db.uwaterloo.ca/~galuc/wsdbm/User12734, http://db.uwaterloo.ca/~galuc/wsdbm/User13356, http://db.uwaterloo.ca/~galuc/wsdbm/User17946, http://db.uwaterloo.ca/~galuc/wsdbm/User16917, http://db.uwaterloo.ca/~galuc/wsdbm/User15291, http://db.uwaterloo.ca/~galuc/wsdbm/User12980, http://db.uwaterloo.ca/~galuc/wsdbm/User13196, http://db.uwaterloo.ca/~galuc/wsdbm/User5869, http://db.uwaterloo.ca/~galuc/wsdbm/User598, http://db.uwaterloo.ca/~galuc/wsdbm/User13224, http://db.uwaterloo.ca/~galuc/wsdbm/User4177, http://db.uwaterloo.ca/~galuc/wsdbm/User6657, http://db.uwaterloo.ca/~galuc/wsdbm/User12100, http://db.uwaterloo.ca/~galuc/wsdbm/User12930, http://db.uwaterloo.ca/~galuc/wsdbm/User11024, http://db.uwaterloo.ca/~galuc/wsdbm/User14768, http://db.uwaterloo.ca/~galuc/wsdbm/User16730, http://db.uwaterloo.ca/~galuc/wsdbm/User2575]"
12,"[http://db.uwaterloo.ca/~galuc/wsdbm/User12308, http://db.uwaterloo.ca/~galuc/wsdbm/User4608, http://db.uwaterloo.ca/~galuc/wsdbm/User6444, http://db.uwaterloo.ca/~galuc/wsdbm/User18668, http://db.uwaterloo.ca/~galuc/wsdbm/User19806, http://db.uwaterloo.ca/~galuc/wsdbm/User11458, http://db.uwaterloo.ca/~galuc/wsdbm/User15833, http://db.uwaterloo.ca/~galuc/wsdbm/User3154, http://db.uwaterloo.ca/~galuc/wsdbm/User5804, http://db.uwaterloo.ca/~galuc/wsdbm/User10768, http://db.uwaterloo.ca/~galuc/wsdbm/User3518, http://db.uwaterloo.ca/~galuc/wsdbm/User3228, http://db.uwaterloo.ca/~galuc/wsdbm/User3413, http://db.uwaterloo.ca/~galuc/wsdbm/User17180, http://db.uwaterloo.ca/~galuc/wsdbm/User17855, http://db.uwaterloo.ca/~galuc/wsdbm/User13660, http://db.uwaterloo.ca/~galuc/wsdbm/User14035, http://db.uwaterloo.ca/~galuc/wsdbm/User7192, http://db.uwaterloo.ca/~galuc/wsdbm/User12929, http://db.uwaterloo.ca/~galuc/wsdbm/User5883, http://db.uwaterloo.ca/~galuc/wsdbm/User2535, http://db.uwaterloo.ca/~galuc/wsdbm/User3196, http://db.uwaterloo.ca/~galuc/wsdbm/User16460, http://db.uwaterloo.ca/~galuc/wsdbm/User7049, http://db.uwaterloo.ca/~galuc/wsdbm/User6069, http://db.uwaterloo.ca/~galuc/wsdbm/User18128, http://db.uwaterloo.ca/~galuc/wsdbm/User17828]"
13,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1979, http://db.uwaterloo.ca/~galuc/wsdbm/User19709, http://db.uwaterloo.ca/~galuc/wsdbm/User6658, http://db.uwaterloo.ca/~galuc/wsdbm/User1871, http://db.uwaterloo.ca/~galuc/wsdbm/User6279, http://db.uwaterloo.ca/~galuc/wsdbm/User12578, http://db.uwaterloo.ca/~galuc/wsdbm/User4707, http://db.uwaterloo.ca/~galuc/wsdbm/User18747, http://db.uwaterloo.ca/~galuc/wsdbm/User15291, http://db.uwaterloo.ca/~galuc/wsdbm/User2781, http://db.uwaterloo.ca/~galuc/wsdbm/User10264, http://db.uwaterloo.ca/~galuc/wsdbm/User2778, http://db.uwaterloo.ca/~galuc/wsdbm/User3747, http://db.uwaterloo.ca/~galuc/wsdbm/User11673, http://db.uwaterloo.ca/~galuc/wsdbm/User7948, http://db.uwaterloo.ca/~galuc/wsdbm/User10940, http://db.uwaterloo.ca/~galuc/wsdbm/User9455, http://db.uwaterloo.ca/~galuc/wsdbm/User14572, http://db.uwaterloo.ca/~galuc/wsdbm/User12165, http://db.uwaterloo.ca/~galuc/wsdbm/User1086, http://db.uwaterloo.ca/~galuc/wsdbm/User5415, http://db.uwaterloo.ca/~galuc/wsdbm/User15813, http://db.uwaterloo.ca/~galuc/wsdbm/User3344, http://db.uwaterloo.ca/~galuc/wsdbm/User3981]"
14,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4417, http://db.uwaterloo.ca/~galuc/wsdbm/User18637, http://db.uwaterloo.ca/~galuc/wsdbm/User9617, http://db.uwaterloo.ca/~galuc/wsdbm/User954, http://db.uwaterloo.ca/~galuc/wsdbm/User19130, http://db.uwaterloo.ca/~galuc/wsdbm/User12814, http://db.uwaterloo.ca/~galuc/wsdbm/User9449, http://db.uwaterloo.ca/~galuc/wsdbm/User304, http://db.uwaterloo.ca/~galuc/wsdbm/User8477, http://db.uwaterloo.ca/~galuc/wsdbm/User18370, http://db.uwaterloo.ca/~galuc/wsdbm/User10186, http://db.uwaterloo.ca/~galuc/wsdbm/User16267, http://db.uwaterloo.ca/~galuc/wsdbm/User19309, http://db.uwaterloo.ca/~galuc/wsdbm/User15931, http://db.uwaterloo.ca/~galuc/wsdbm/User4038, http://db.uwaterloo.ca/~galuc/wsdbm/User17413, http://db.uwaterloo.ca/~galuc/wsdbm/User13253, http://db.uwaterloo.ca/~galuc/wsdbm/User855, http://db.uwaterloo.ca/~galuc/wsdbm/User2793, http://db.uwaterloo.ca/~galuc/wsdbm/User3419, http://db.uwaterloo.ca/~galuc/wsdbm/User12642, http://db.uwaterloo.ca/~galuc/wsdbm/User12530, http://db.uwaterloo.ca/~galuc/wsdbm/User7956, http://db.uwaterloo.ca/~galuc/wsdbm/User13321, http://db.uwaterloo.ca/~galuc/wsdbm/User16987, http://db.uwaterloo.ca/~galuc/wsdbm/User18490, http://db.uwaterloo.ca/~galuc/wsdbm/User16560, http://db.uwaterloo.ca/~galuc/wsdbm/User15898, http://db.uwaterloo.ca/~galuc/wsdbm/User7272, http://db.uwaterloo.ca/~galuc/wsdbm/User19062, http://db.uwaterloo.ca/~galuc/wsdbm/User177, http://db.uwaterloo.ca/~galuc/wsdbm/User1741, http://db.uwaterloo.ca/~galuc/wsdbm/User881, http://db.uwaterloo.ca/~galuc/wsdbm/User11767, http://db.uwaterloo.ca/~galuc/wsdbm/User10006]"
15,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3644, http://db.uwaterloo.ca/~galuc/wsdbm/User18795, http://db.uwaterloo.ca/~galuc/wsdbm/User4399, http://db.uwaterloo.ca/~galuc/wsdbm/User18872, http://db.uwaterloo.ca/~galuc/wsdbm/User1721, http://db.uwaterloo.ca/~galuc/wsdbm/User9158, http://db.uwaterloo.ca/~galuc/wsdbm/User865, http://db.uwaterloo.ca/~galuc/wsdbm/User4654, http://db.uwaterloo.ca/~galuc/wsdbm/User10099, http://db.uwaterloo.ca/~galuc/wsdbm/User15223, http://db.uwaterloo.ca/~galuc/wsdbm/User13139, http://db.uwaterloo.ca/~galuc/wsdbm/User12678, http://db.uwaterloo.ca/~galuc/wsdbm/User7890, http://db.uwaterloo.ca/~galuc/wsdbm/User11900, http://db.uwaterloo.ca/~galuc/wsdbm/User15979, http://db.uwaterloo.ca/~galuc/wsdbm/User9872, http://db.uwaterloo.ca/~galuc/wsdbm/User792, http://db.uwaterloo.ca/~galuc/wsdbm/User3910, http://db.uwaterloo.ca/~galuc/wsdbm/User16540, http://db.uwaterloo.ca/~galuc/wsdbm/User11511, http://db.uwaterloo.ca/~galuc/wsdbm/User9749, http://db.uwaterloo.ca/~galuc/wsdbm/User15423, http://db.uwaterloo.ca/~galuc/wsdbm/User17086, http://db.uwaterloo.ca/~galuc/wsdbm/User19071, http://db.uwaterloo.ca/~galuc/wsdbm/User11380, http://db.uwaterloo.ca/~galuc/wsdbm/User16010, http://db.uwaterloo.ca/~galuc/wsdbm/User5993, http://db.uwaterloo.ca/~galuc/wsdbm/User13317, http://db.uwaterloo.ca/~galuc/wsdbm/User4164, http://db.uwaterloo.ca/~galuc/wsdbm/User7511]"
16,"[http://db.uwaterloo.ca/~galuc/wsdbm/User12179, http://db.uwaterloo.ca/~galuc/wsdbm/User14773, http://db.uwaterloo.ca/~galuc/wsdbm/User14321, http://db.uwaterloo.ca/~galuc/wsdbm/User9791, http://db.uwaterloo.ca/~galuc/wsdbm/User3280, http://db.uwaterloo.ca/~galuc/wsdbm/User19096, http://db.uwaterloo.ca/~galuc/wsdbm/User14006, http://db.uwaterloo.ca/~galuc/wsdbm/User5544, http://db.uwaterloo.ca/~galuc/wsdbm/User18216, http://db.uwaterloo.ca/~galuc/wsdbm/User10186, http://db.uwaterloo.ca/~galuc/wsdbm/User7554, http://db.uwaterloo.ca/~galuc/wsdbm/User16865, http://db.uwaterloo.ca/~galuc/wsdbm/User10768, http://db.uwaterloo.ca/~galuc/wsdbm/User8265, http://db.uwaterloo.ca/~galuc/wsdbm/User2425, http://db.uwaterloo.ca/~galuc/wsdbm/User13496, http://db.uwaterloo.ca/~galuc/wsdbm/User6610, http://db.uwaterloo.ca/~galuc/wsdbm/User5238, http://db.uwaterloo.ca/~galuc/wsdbm/User8170, http://db.uwaterloo.ca/~galuc/wsdbm/User3116, http://db.uwaterloo.ca/~galuc/wsdbm/User2334, http://db.uwaterloo.ca/~galuc/wsdbm/User1068, http://db.uwaterloo.ca/~galuc/wsdbm/User10193, http://db.uwaterloo.ca/~galuc/wsdbm/User13105, http://db.uwaterloo.ca/~galuc/wsdbm/User2743, http://db.uwaterloo.ca/~galuc/wsdbm/User1031, http://db.uwaterloo.ca/~galuc/wsdbm/User15417, http://db.uwaterloo.ca/~galuc/wsdbm/User5789, http://db.uwaterloo.ca/~galuc/wsdbm/User8089, http://db.uwaterloo.ca/~galuc/wsdbm/User16546, http://db.uwaterloo.ca/~galuc/wsdbm/User12336, http://db.uwaterloo.ca/~galuc/wsdbm/User15213, http://db.uwaterloo.ca/~galuc/wsdbm/User18061, http://db.uwaterloo.ca/~galuc/wsdbm/User14314, http://db.uwaterloo.ca/~galuc/wsdbm/User11409, http://db.uwaterloo.ca/~galuc/wsdbm/User10478, http://db.uwaterloo.ca/~galuc/wsdbm/User17440, http://db.uwaterloo.ca/~galuc/wsdbm/User5353]"
17,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7393, http://db.uwaterloo.ca/~galuc/wsdbm/User5562, http://db.uwaterloo.ca/~galuc/wsdbm/User9208, http://db.uwaterloo.ca/~galuc/wsdbm/User11858, http://db.uwaterloo.ca/~galuc/wsdbm/User1409, http://db.uwaterloo.ca/~galuc/wsdbm/User12685, http://db.uwaterloo.ca/~galuc/wsdbm/User11209, http://db.uwaterloo.ca/~galuc/wsdbm/User7872, http://db.uwaterloo.ca/~galuc/wsdbm/User14612, http://db.uwaterloo.ca/~galuc/wsdbm/User11423, http://db.uwaterloo.ca/~galuc/wsdbm/User19842, http://db.uwaterloo.ca/~galuc/wsdbm/User3085, http://db.uwaterloo.ca/~galuc/wsdbm/User11352, http://db.uwaterloo.ca/~galuc/wsdbm/User16257, http://db.uwaterloo.ca/~galuc/wsdbm/User11088, http://db.uwaterloo.ca/~galuc/wsdbm/User6103, http://db.uwaterloo.ca/~galuc/wsdbm/User2744, http://db.uwaterloo.ca/~galuc/wsdbm/User18666, http://db.uwaterloo.ca/~galuc/wsdbm/User5847, http://db.uwaterloo.ca/~galuc/wsdbm/User11438, http://db.uwaterloo.ca/~galuc/wsdbm/User7114, http://db.uwaterloo.ca/~galuc/wsdbm/User6575, http://db.uwaterloo.ca/~galuc/wsdbm/User761, http://db.uwaterloo.ca/~galuc/wsdbm/User10158, http://db.uwaterloo.ca/~galuc/wsdbm/User16899, http://db.uwaterloo.ca/~galuc/wsdbm/User7757, http://db.uwaterloo.ca/~galuc/wsdbm/User881, http://db.uwaterloo.ca/~galuc/wsdbm/User668, http://db.uwaterloo.ca/~galuc/wsdbm/User8464]"
18,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7742, http://db.uwaterloo.ca/~galuc/wsdbm/User7034, http://db.uwaterloo.ca/~galuc/wsdbm/User3358, http://db.uwaterloo.ca/~galuc/wsdbm/User11544, http://db.uwaterloo.ca/~galuc/wsdbm/User15587, http://db.uwaterloo.ca/~galuc/wsdbm/User10038, http://db.uwaterloo.ca/~galuc/wsdbm/User211, http://db.uwaterloo.ca/~galuc/wsdbm/User8003, http://db.uwaterloo.ca/~galuc/wsdbm/User11705, http://db.uwaterloo.ca/~galuc/wsdbm/User15671, http://db.uwaterloo.ca/~galuc/wsdbm/User16218, http://db.uwaterloo.ca/~galuc/wsdbm/User11013, http://db.uwaterloo.ca/~galuc/wsdbm/User10186, http://db.uwaterloo.ca/~galuc/wsdbm/User13191, http://db.uwaterloo.ca/~galuc/wsdbm/User17413, http://db.uwaterloo.ca/~galuc/wsdbm/User18065, http://db.uwaterloo.ca/~galuc/wsdbm/User2301, http://db.uwaterloo.ca/~galuc/wsdbm/User10636, http://db.uwaterloo.ca/~galuc/wsdbm/User5626, http://db.uwaterloo.ca/~galuc/wsdbm/User7076, http://db.uwaterloo.ca/~galuc/wsdbm/User10799, http://db.uwaterloo.ca/~galuc/wsdbm/User9321, http://db.uwaterloo.ca/~galuc/wsdbm/User5330, http://db.uwaterloo.ca/~galuc/wsdbm/User10315, http://db.uwaterloo.ca/~galuc/wsdbm/User14571, http://db.uwaterloo.ca/~galuc/wsdbm/User11597, http://db.uwaterloo.ca/~galuc/wsdbm/User5025, http://db.uwaterloo.ca/~galuc/wsdbm/User16733, http://db.uwaterloo.ca/~galuc/wsdbm/User18691, http://db.uwaterloo.ca/~galuc/wsdbm/User7479, http://db.uwaterloo.ca/~galuc/wsdbm/User15185, http://db.uwaterloo.ca/~galuc/wsdbm/User9564, http://db.uwaterloo.ca/~galuc/wsdbm/User6773, http://db.uwaterloo.ca/~galuc/wsdbm/User7757, http://db.uwaterloo.ca/~galuc/wsdbm/User1248, http://db.uwaterloo.ca/~galuc/wsdbm/User18161, http://db.uwaterloo.ca/~galuc/wsdbm/User29, http://db.uwaterloo.ca/~galuc/wsdbm/User3196]"
19,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15912, http://db.uwaterloo.ca/~galuc/wsdbm/User19208, http://db.uwaterloo.ca/~galuc/wsdbm/User15426, http://db.uwaterloo.ca/~galuc/wsdbm/User18553, http://db.uwaterloo.ca/~galuc/wsdbm/User4439, http://db.uwaterloo.ca/~galuc/wsdbm/User15121, http://db.uwaterloo.ca/~galuc/wsdbm/User4293, http://db.uwaterloo.ca/~galuc/wsdbm/User1707, http://db.uwaterloo.ca/~galuc/wsdbm/User11669, http://db.uwaterloo.ca/~galuc/wsdbm/User6439, http://db.uwaterloo.ca/~galuc/wsdbm/User19049, http://db.uwaterloo.ca/~galuc/wsdbm/User14476, http://db.uwaterloo.ca/~galuc/wsdbm/User1789, http://db.uwaterloo.ca/~galuc/wsdbm/User15446, http://db.uwaterloo.ca/~galuc/wsdbm/User19522, http://db.uwaterloo.ca/~galuc/wsdbm/User761, http://db.uwaterloo.ca/~galuc/wsdbm/User2177, http://db.uwaterloo.ca/~galuc/wsdbm/User2718, http://db.uwaterloo.ca/~galuc/wsdbm/User2600, http://db.uwaterloo.ca/~galuc/wsdbm/User2175, http://db.uwaterloo.ca/~galuc/wsdbm/User13528, http://db.uwaterloo.ca/~galuc/wsdbm/User12631]"
20,"[http://db.uwaterloo.ca/~galuc/wsdbm/User12179, http://db.uwaterloo.ca/~galuc/wsdbm/User14773, http://db.uwaterloo.ca/~galuc/wsdbm/User14321, http://db.uwaterloo.ca/~galuc/wsdbm/User9791, http://db.uwaterloo.ca/~galuc/wsdbm/User3280, http://db.uwaterloo.ca/~galuc/wsdbm/User19096, http://db.uwaterloo.ca/~galuc/wsdbm/User14006, http://db.uwaterloo.ca/~galuc/wsdbm/User5544, http://db.uwaterloo.ca/~galuc/wsdbm/User18216, http://db.uwaterloo.ca/~galuc/wsdbm/User10186, http://db.uwaterloo.ca/~galuc/wsdbm/User7554, http://db.uwaterloo.ca/~galuc/wsdbm/User16865, http://db.uwaterloo.ca/~galuc/wsdbm/User10768, http://db.uwaterloo.ca/~galuc/wsdbm/User8265, http://db.uwaterloo.ca/~galuc/wsdbm/User2425, http://db.uwaterloo.ca/~galuc/wsdbm/User13496, http://db.uwaterloo.ca/~galuc/wsdbm/User6610, http://db.uwaterloo.ca/~galuc/wsdbm/User5238, http://db.uwaterloo.ca/~galuc/wsdbm/User8170, http://db.uwaterloo.ca/~galuc/wsdbm/User3116, http://db.uwaterloo.ca/~galuc/wsdbm/User2334, http://db.uwaterloo.ca/~galuc/wsdbm/User1068, http://db.uwaterloo.ca/~galuc/wsdbm/User10193, http://db.uwaterloo.ca/~galuc/wsdbm/User13105, http://db.uwaterloo.ca/~galuc/wsdbm/User2743, http://db.uwaterloo.ca/~galuc/wsdbm/User1031, http://db.uwaterloo.ca/~galuc/wsdbm/User15417, http://db.uwaterloo.ca/~galuc/wsdbm/User5789, http://db.uwaterloo.ca/~galuc/wsdbm/User8089, http://db.uwaterloo.ca/~galuc/wsdbm/User16546, http://db.uwaterloo.ca/~galuc/wsdbm/User12336, http://db.uwaterloo.ca/~galuc/wsdbm/User15213, http://db.uwaterloo.ca/~galuc/wsdbm/User18061, http://db.uwaterloo.ca/~galuc/wsdbm/User14314, http://db.uwaterloo.ca/~galuc/wsdbm/User11409, http://db.uwaterloo.ca/~galuc/wsdbm/User10478, http://db.uwaterloo.ca/~galuc/wsdbm/User17440, http://db.uwaterloo.ca/~galuc/wsdbm/User5353]"
21,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19479, http://db.uwaterloo.ca/~galuc/wsdbm/User6854, http://db.uwaterloo.ca/~galuc/wsdbm/User18872, http://db.uwaterloo.ca/~galuc/wsdbm/User7635, http://db.uwaterloo.ca/~galuc/wsdbm/User12795, http://db.uwaterloo.ca/~galuc/wsdbm/User17079, http://db.uwaterloo.ca/~galuc/wsdbm/User12258, http://db.uwaterloo.ca/~galuc/wsdbm/User13908, http://db.uwaterloo.ca/~galuc/wsdbm/User16907, http://db.uwaterloo.ca/~galuc/wsdbm/User13336, http://db.uwaterloo.ca/~galuc/wsdbm/User14542, http://db.uwaterloo.ca/~galuc/wsdbm/User11965, http://db.uwaterloo.ca/~galuc/wsdbm/User13101, http://db.uwaterloo.ca/~galuc/wsdbm/User7165, http://db.uwaterloo.ca/~galuc/wsdbm/User10602, http://db.uwaterloo.ca/~galuc/wsdbm/User5847, http://db.uwaterloo.ca/~galuc/wsdbm/User9283, http://db.uwaterloo.ca/~galuc/wsdbm/User10323, http://db.uwaterloo.ca/~galuc/wsdbm/User18915, http://db.uwaterloo.ca/~galuc/wsdbm/User9883, http://db.uwaterloo.ca/~galuc/wsdbm/User5168, http://db.uwaterloo.ca/~galuc/wsdbm/User18145, http://db.uwaterloo.ca/~galuc/wsdbm/User13777, http://db.uwaterloo.ca/~galuc/wsdbm/User4326, http://db.uwaterloo.ca/~galuc/wsdbm/User8671, http://db.uwaterloo.ca/~galuc/wsdbm/User7515, http://db.uwaterloo.ca/~galuc/wsdbm/User13343, http://db.uwaterloo.ca/~galuc/wsdbm/User4049, http://db.uwaterloo.ca/~galuc/wsdbm/User11907]"
22,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9319, http://db.uwaterloo.ca/~galuc/wsdbm/User4719, http://db.uwaterloo.ca/~galuc/wsdbm/User438, http://db.uwaterloo.ca/~galuc/wsdbm/User14011, http://db.uwaterloo.ca/~galuc/wsdbm/User4559, http://db.uwaterloo.ca/~galuc/wsdbm/User19905, http://db.uwaterloo.ca/~galuc/wsdbm/User13219, http://db.uwaterloo.ca/~galuc/wsdbm/User2844, http://db.uwaterloo.ca/~galuc/wsdbm/User10172, http://db.uwaterloo.ca/~galuc/wsdbm/User17696, http://db.uwaterloo.ca/~galuc/wsdbm/User13312, http://db.uwaterloo.ca/~galuc/wsdbm/User11420, http://db.uwaterloo.ca/~galuc/wsdbm/User7640, http://db.uwaterloo.ca/~galuc/wsdbm/User5359, http://db.uwaterloo.ca/~galuc/wsdbm/User17175, http://db.uwaterloo.ca/~galuc/wsdbm/User13070, http://db.uwaterloo.ca/~galuc/wsdbm/User4815, http://db.uwaterloo.ca/~galuc/wsdbm/User14246, http://db.uwaterloo.ca/~galuc/wsdbm/User12266, http://db.uwaterloo.ca/~galuc/wsdbm/User4093, http://db.uwaterloo.ca/~galuc/wsdbm/User8918, http://db.uwaterloo.ca/~galuc/wsdbm/User19823, http://db.uwaterloo.ca/~galuc/wsdbm/User18433, http://db.uwaterloo.ca/~galuc/wsdbm/User11665, http://db.uwaterloo.ca/~galuc/wsdbm/User16272, http://db.uwaterloo.ca/~galuc/wsdbm/User12051, http://db.uwaterloo.ca/~galuc/wsdbm/User6842, http://db.uwaterloo.ca/~galuc/wsdbm/User5993]"
23,"[http://db.uwaterloo.ca/~galuc/wsdbm/User11686, http://db.uwaterloo.ca/~galuc/wsdbm/User6940, http://db.uwaterloo.ca/~galuc/wsdbm/User15324, http://db.uwaterloo.ca/~galuc/wsdbm/User6935, http://db.uwaterloo.ca/~galuc/wsdbm/User15829, http://db.uwaterloo.ca/~galuc/wsdbm/User445, http://db.uwaterloo.ca/~galuc/wsdbm/User14778, http://db.uwaterloo.ca/~galuc/wsdbm/User17598, http://db.uwaterloo.ca/~galuc/wsdbm/User2425, http://db.uwaterloo.ca/~galuc/wsdbm/User613, http://db.uwaterloo.ca/~galuc/wsdbm/User9487, http://db.uwaterloo.ca/~galuc/wsdbm/User8248, http://db.uwaterloo.ca/~galuc/wsdbm/User14261, http://db.uwaterloo.ca/~galuc/wsdbm/User14154, http://db.uwaterloo.ca/~galuc/wsdbm/User11657, http://db.uwaterloo.ca/~galuc/wsdbm/User3337, http://db.uwaterloo.ca/~galuc/wsdbm/User12266, http://db.uwaterloo.ca/~galuc/wsdbm/User1925, http://db.uwaterloo.ca/~galuc/wsdbm/User11163, http://db.uwaterloo.ca/~galuc/wsdbm/User6971, http://db.uwaterloo.ca/~galuc/wsdbm/User15748, http://db.uwaterloo.ca/~galuc/wsdbm/User13043, http://db.uwaterloo.ca/~galuc/wsdbm/User3271, http://db.uwaterloo.ca/~galuc/wsdbm/User17927, http://db.uwaterloo.ca/~galuc/wsdbm/User14741, http://db.uwaterloo.ca/~galuc/wsdbm/User8323]"
24,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14439, http://db.uwaterloo.ca/~galuc/wsdbm/User8540, http://db.uwaterloo.ca/~galuc/wsdbm/User1001, http://db.uwaterloo.ca/~galuc/wsdbm/User16436, http://db.uwaterloo.ca/~galuc/wsdbm/User2505, http://db.uwaterloo.ca/~galuc/wsdbm/User18135, http://db.uwaterloo.ca/~galuc/wsdbm/User17623, http://db.uwaterloo.ca/~galuc/wsdbm/User971, http://db.uwaterloo.ca/~galuc/wsdbm/User1556, http://db.uwaterloo.ca/~galuc/wsdbm/User1565, http://db.uwaterloo.ca/~galuc/wsdbm/User18413, http://db.uwaterloo.ca/~galuc/wsdbm/User6483, http://db.uwaterloo.ca/~galuc/wsdbm/User11169, http://db.uwaterloo.ca/~galuc/wsdbm/User6724, http://db.uwaterloo.ca/~galuc/wsdbm/User9782, http://db.uwaterloo.ca/~galuc/wsdbm/User16907, http://db.uwaterloo.ca/~galuc/wsdbm/User10264, http://db.uwaterloo.ca/~galuc/wsdbm/User12220, http://db.uwaterloo.ca/~galuc/wsdbm/User16339, http://db.uwaterloo.ca/~galuc/wsdbm/User18629, http://db.uwaterloo.ca/~galuc/wsdbm/User15446, http://db.uwaterloo.ca/~galuc/wsdbm/User7991, http://db.uwaterloo.ca/~galuc/wsdbm/User9696, http://db.uwaterloo.ca/~galuc/wsdbm/User2076, http://db.uwaterloo.ca/~galuc/wsdbm/User866, http://db.uwaterloo.ca/~galuc/wsdbm/User19203, http://db.uwaterloo.ca/~galuc/wsdbm/User879, http://db.uwaterloo.ca/~galuc/wsdbm/User12136]"
25,"[http://db.uwaterloo.ca/~galuc/wsdbm/User18942, http://db.uwaterloo.ca/~galuc/wsdbm/User8289, http://db.uwaterloo.ca/~galuc/wsdbm/User19479, http://db.uwaterloo.ca/~galuc/wsdbm/User15912, http://db.uwaterloo.ca/~galuc/wsdbm/User18920, http://db.uwaterloo.ca/~galuc/wsdbm/User15366, http://db.uwaterloo.ca/~galuc/wsdbm/User3082, http://db.uwaterloo.ca/~galuc/wsdbm/User16517, http://db.uwaterloo.ca/~galuc/wsdbm/User2576, http://db.uwaterloo.ca/~galuc/wsdbm/User3280, http://db.uwaterloo.ca/~galuc/wsdbm/User170, http://db.uwaterloo.ca/~galuc/wsdbm/User19824, http://db.uwaterloo.ca/~galuc/wsdbm/User2951, http://db.uwaterloo.ca/~galuc/wsdbm/User8358, http://db.uwaterloo.ca/~galuc/wsdbm/User8027, http://db.uwaterloo.ca/~galuc/wsdbm/User1922, http://db.uwaterloo.ca/~galuc/wsdbm/User5359, http://db.uwaterloo.ca/~galuc/wsdbm/User6162, http://db.uwaterloo.ca/~galuc/wsdbm/User13174, http://db.uwaterloo.ca/~galuc/wsdbm/User17013, http://db.uwaterloo.ca/~galuc/wsdbm/User43, http://db.uwaterloo.ca/~galuc/wsdbm/User6946, http://db.uwaterloo.ca/~galuc/wsdbm/User17096, http://db.uwaterloo.ca/~galuc/wsdbm/User16987, http://db.uwaterloo.ca/~galuc/wsdbm/User12684, http://db.uwaterloo.ca/~galuc/wsdbm/User19909, http://db.uwaterloo.ca/~galuc/wsdbm/User17289, http://db.uwaterloo.ca/~galuc/wsdbm/User6329, http://db.uwaterloo.ca/~galuc/wsdbm/User19620, http://db.uwaterloo.ca/~galuc/wsdbm/User19046, http://db.uwaterloo.ca/~galuc/wsdbm/User12631, http://db.uwaterloo.ca/~galuc/wsdbm/User354, http://db.uwaterloo.ca/~galuc/wsdbm/User10006, http://db.uwaterloo.ca/~galuc/wsdbm/User6233]"
