Query,Result
834,[http://db.uwaterloo.ca/~galuc/wsdbm/User3411]
835,[]
836,[http://db.uwaterloo.ca/~galuc/wsdbm/User7497]
837,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10671, http://db.uwaterloo.ca/~galuc/wsdbm/User3468, http://db.uwaterloo.ca/~galuc/wsdbm/User8136, http://db.uwaterloo.ca/~galuc/wsdbm/User19924, http://db.uwaterloo.ca/~galuc/wsdbm/User7882, http://db.uwaterloo.ca/~galuc/wsdbm/User4878, http://db.uwaterloo.ca/~galuc/wsdbm/User10687, http://db.uwaterloo.ca/~galuc/wsdbm/User17049, http://db.uwaterloo.ca/~galuc/wsdbm/User15300, http://db.uwaterloo.ca/~galuc/wsdbm/User15424, http://db.uwaterloo.ca/~galuc/wsdbm/User2775, http://db.uwaterloo.ca/~galuc/wsdbm/User17953, http://db.uwaterloo.ca/~galuc/wsdbm/User2645, http://db.uwaterloo.ca/~galuc/wsdbm/User16482, http://db.uwaterloo.ca/~galuc/wsdbm/User1201, http://db.uwaterloo.ca/~galuc/wsdbm/User7447, http://db.uwaterloo.ca/~galuc/wsdbm/User10547, http://db.uwaterloo.ca/~galuc/wsdbm/User4289, http://db.uwaterloo.ca/~galuc/wsdbm/User19864, http://db.uwaterloo.ca/~galuc/wsdbm/User2472, http://db.uwaterloo.ca/~galuc/wsdbm/User8889, http://db.uwaterloo.ca/~galuc/wsdbm/User8061, http://db.uwaterloo.ca/~galuc/wsdbm/User9084, http://db.uwaterloo.ca/~galuc/wsdbm/User11703, http://db.uwaterloo.ca/~galuc/wsdbm/User12237, http://db.uwaterloo.ca/~galuc/wsdbm/User12418, http://db.uwaterloo.ca/~galuc/wsdbm/User18456, http://db.uwaterloo.ca/~galuc/wsdbm/User11910, http://db.uwaterloo.ca/~galuc/wsdbm/User3189, http://db.uwaterloo.ca/~galuc/wsdbm/User19822, http://db.uwaterloo.ca/~galuc/wsdbm/User12376, http://db.uwaterloo.ca/~galuc/wsdbm/User13852, http://db.uwaterloo.ca/~galuc/wsdbm/User4258, http://db.uwaterloo.ca/~galuc/wsdbm/User8362, http://db.uwaterloo.ca/~galuc/wsdbm/User5911, http://db.uwaterloo.ca/~galuc/wsdbm/User18900, http://db.uwaterloo.ca/~galuc/wsdbm/User19745, http://db.uwaterloo.ca/~galuc/wsdbm/User2468, http://db.uwaterloo.ca/~galuc/wsdbm/User6041]"
838,[http://db.uwaterloo.ca/~galuc/wsdbm/User15901]
839,"[http://db.uwaterloo.ca/~galuc/wsdbm/User11036, http://db.uwaterloo.ca/~galuc/wsdbm/User6350, http://db.uwaterloo.ca/~galuc/wsdbm/User4439, http://db.uwaterloo.ca/~galuc/wsdbm/User10288, http://db.uwaterloo.ca/~galuc/wsdbm/User8116, http://db.uwaterloo.ca/~galuc/wsdbm/User5566, http://db.uwaterloo.ca/~galuc/wsdbm/User9428, http://db.uwaterloo.ca/~galuc/wsdbm/User19033, http://db.uwaterloo.ca/~galuc/wsdbm/User18079, http://db.uwaterloo.ca/~galuc/wsdbm/User13062, http://db.uwaterloo.ca/~galuc/wsdbm/User14544, http://db.uwaterloo.ca/~galuc/wsdbm/User10186, http://db.uwaterloo.ca/~galuc/wsdbm/User19406, http://db.uwaterloo.ca/~galuc/wsdbm/User6230, http://db.uwaterloo.ca/~galuc/wsdbm/User7225, http://db.uwaterloo.ca/~galuc/wsdbm/User18883, http://db.uwaterloo.ca/~galuc/wsdbm/User4405, http://db.uwaterloo.ca/~galuc/wsdbm/User12318, http://db.uwaterloo.ca/~galuc/wsdbm/User11532, http://db.uwaterloo.ca/~galuc/wsdbm/User2503, http://db.uwaterloo.ca/~galuc/wsdbm/User6896, http://db.uwaterloo.ca/~galuc/wsdbm/User2821, http://db.uwaterloo.ca/~galuc/wsdbm/User6079, http://db.uwaterloo.ca/~galuc/wsdbm/User11600, http://db.uwaterloo.ca/~galuc/wsdbm/User16981, http://db.uwaterloo.ca/~galuc/wsdbm/User15181, http://db.uwaterloo.ca/~galuc/wsdbm/User15736, http://db.uwaterloo.ca/~galuc/wsdbm/User10126, http://db.uwaterloo.ca/~galuc/wsdbm/User1214, http://db.uwaterloo.ca/~galuc/wsdbm/User3007, http://db.uwaterloo.ca/~galuc/wsdbm/User13782, http://db.uwaterloo.ca/~galuc/wsdbm/User11419, http://db.uwaterloo.ca/~galuc/wsdbm/User15966, http://db.uwaterloo.ca/~galuc/wsdbm/User9409, http://db.uwaterloo.ca/~galuc/wsdbm/User8893, http://db.uwaterloo.ca/~galuc/wsdbm/User19203, http://db.uwaterloo.ca/~galuc/wsdbm/User8350, http://db.uwaterloo.ca/~galuc/wsdbm/User10609, http://db.uwaterloo.ca/~galuc/wsdbm/User12062, http://db.uwaterloo.ca/~galuc/wsdbm/User9565, http://db.uwaterloo.ca/~galuc/wsdbm/User11850, http://db.uwaterloo.ca/~galuc/wsdbm/User19418, http://db.uwaterloo.ca/~galuc/wsdbm/User14289]"
840,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8255, http://db.uwaterloo.ca/~galuc/wsdbm/User8237, http://db.uwaterloo.ca/~galuc/wsdbm/User4191, http://db.uwaterloo.ca/~galuc/wsdbm/User10101, http://db.uwaterloo.ca/~galuc/wsdbm/User19829, http://db.uwaterloo.ca/~galuc/wsdbm/User8039, http://db.uwaterloo.ca/~galuc/wsdbm/User10215, http://db.uwaterloo.ca/~galuc/wsdbm/User1100, http://db.uwaterloo.ca/~galuc/wsdbm/User7971, http://db.uwaterloo.ca/~galuc/wsdbm/User7812, http://db.uwaterloo.ca/~galuc/wsdbm/User8240, http://db.uwaterloo.ca/~galuc/wsdbm/User12726, http://db.uwaterloo.ca/~galuc/wsdbm/User17682, http://db.uwaterloo.ca/~galuc/wsdbm/User10256, http://db.uwaterloo.ca/~galuc/wsdbm/User12456, http://db.uwaterloo.ca/~galuc/wsdbm/User12955, http://db.uwaterloo.ca/~galuc/wsdbm/User14033, http://db.uwaterloo.ca/~galuc/wsdbm/User3629, http://db.uwaterloo.ca/~galuc/wsdbm/User2771, http://db.uwaterloo.ca/~galuc/wsdbm/User14823, http://db.uwaterloo.ca/~galuc/wsdbm/User15044, http://db.uwaterloo.ca/~galuc/wsdbm/User18719, http://db.uwaterloo.ca/~galuc/wsdbm/User16351, http://db.uwaterloo.ca/~galuc/wsdbm/User6843, http://db.uwaterloo.ca/~galuc/wsdbm/User502, http://db.uwaterloo.ca/~galuc/wsdbm/User3897, http://db.uwaterloo.ca/~galuc/wsdbm/User17429, http://db.uwaterloo.ca/~galuc/wsdbm/User14382, http://db.uwaterloo.ca/~galuc/wsdbm/User553, http://db.uwaterloo.ca/~galuc/wsdbm/User3083, http://db.uwaterloo.ca/~galuc/wsdbm/User15661]"
841,[]
842,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19031, http://db.uwaterloo.ca/~galuc/wsdbm/User11036, http://db.uwaterloo.ca/~galuc/wsdbm/User773, http://db.uwaterloo.ca/~galuc/wsdbm/User17952, http://db.uwaterloo.ca/~galuc/wsdbm/User17416, http://db.uwaterloo.ca/~galuc/wsdbm/User9617, http://db.uwaterloo.ca/~galuc/wsdbm/User2974, http://db.uwaterloo.ca/~galuc/wsdbm/User18104, http://db.uwaterloo.ca/~galuc/wsdbm/User2728, http://db.uwaterloo.ca/~galuc/wsdbm/User2090, http://db.uwaterloo.ca/~galuc/wsdbm/User6625, http://db.uwaterloo.ca/~galuc/wsdbm/User16960, http://db.uwaterloo.ca/~galuc/wsdbm/User4558, http://db.uwaterloo.ca/~galuc/wsdbm/User371, http://db.uwaterloo.ca/~galuc/wsdbm/User16215, http://db.uwaterloo.ca/~galuc/wsdbm/User13335, http://db.uwaterloo.ca/~galuc/wsdbm/User16049, http://db.uwaterloo.ca/~galuc/wsdbm/User4854, http://db.uwaterloo.ca/~galuc/wsdbm/User12763, http://db.uwaterloo.ca/~galuc/wsdbm/User7247, http://db.uwaterloo.ca/~galuc/wsdbm/User17596, http://db.uwaterloo.ca/~galuc/wsdbm/User16736, http://db.uwaterloo.ca/~galuc/wsdbm/User6371, http://db.uwaterloo.ca/~galuc/wsdbm/User14472, http://db.uwaterloo.ca/~galuc/wsdbm/User19267, http://db.uwaterloo.ca/~galuc/wsdbm/User449, http://db.uwaterloo.ca/~galuc/wsdbm/User10685, http://db.uwaterloo.ca/~galuc/wsdbm/User15902, http://db.uwaterloo.ca/~galuc/wsdbm/User12555, http://db.uwaterloo.ca/~galuc/wsdbm/User11371, http://db.uwaterloo.ca/~galuc/wsdbm/User4930, http://db.uwaterloo.ca/~galuc/wsdbm/User18722, http://db.uwaterloo.ca/~galuc/wsdbm/User16372]"
843,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14951, http://db.uwaterloo.ca/~galuc/wsdbm/User934, http://db.uwaterloo.ca/~galuc/wsdbm/User10513]"
844,"[http://db.uwaterloo.ca/~galuc/wsdbm/User615, http://db.uwaterloo.ca/~galuc/wsdbm/User14778, http://db.uwaterloo.ca/~galuc/wsdbm/User9102, http://db.uwaterloo.ca/~galuc/wsdbm/User1446, http://db.uwaterloo.ca/~galuc/wsdbm/User12500, http://db.uwaterloo.ca/~galuc/wsdbm/User6307, http://db.uwaterloo.ca/~galuc/wsdbm/User15068, http://db.uwaterloo.ca/~galuc/wsdbm/User5319, http://db.uwaterloo.ca/~galuc/wsdbm/User4146, http://db.uwaterloo.ca/~galuc/wsdbm/User2500, http://db.uwaterloo.ca/~galuc/wsdbm/User1802, http://db.uwaterloo.ca/~galuc/wsdbm/User3812]"
845,[http://db.uwaterloo.ca/~galuc/wsdbm/User17146]
846,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13314, http://db.uwaterloo.ca/~galuc/wsdbm/User714, http://db.uwaterloo.ca/~galuc/wsdbm/User18970, http://db.uwaterloo.ca/~galuc/wsdbm/User16332, http://db.uwaterloo.ca/~galuc/wsdbm/User16192, http://db.uwaterloo.ca/~galuc/wsdbm/User6232, http://db.uwaterloo.ca/~galuc/wsdbm/User9773, http://db.uwaterloo.ca/~galuc/wsdbm/User6694, http://db.uwaterloo.ca/~galuc/wsdbm/User16835, http://db.uwaterloo.ca/~galuc/wsdbm/User14227, http://db.uwaterloo.ca/~galuc/wsdbm/User13908, http://db.uwaterloo.ca/~galuc/wsdbm/User17799, http://db.uwaterloo.ca/~galuc/wsdbm/User4455, http://db.uwaterloo.ca/~galuc/wsdbm/User2502, http://db.uwaterloo.ca/~galuc/wsdbm/User5517, http://db.uwaterloo.ca/~galuc/wsdbm/User4852, http://db.uwaterloo.ca/~galuc/wsdbm/User7545, http://db.uwaterloo.ca/~galuc/wsdbm/User33, http://db.uwaterloo.ca/~galuc/wsdbm/User7098, http://db.uwaterloo.ca/~galuc/wsdbm/User18122, http://db.uwaterloo.ca/~galuc/wsdbm/User1210, http://db.uwaterloo.ca/~galuc/wsdbm/User16115, http://db.uwaterloo.ca/~galuc/wsdbm/User14562, http://db.uwaterloo.ca/~galuc/wsdbm/User8988, http://db.uwaterloo.ca/~galuc/wsdbm/User7617, http://db.uwaterloo.ca/~galuc/wsdbm/User1881, http://db.uwaterloo.ca/~galuc/wsdbm/User21, http://db.uwaterloo.ca/~galuc/wsdbm/User14269, http://db.uwaterloo.ca/~galuc/wsdbm/User13069, http://db.uwaterloo.ca/~galuc/wsdbm/User12122, http://db.uwaterloo.ca/~galuc/wsdbm/User17240]"
847,[]
848,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17887, http://db.uwaterloo.ca/~galuc/wsdbm/User12809, http://db.uwaterloo.ca/~galuc/wsdbm/User16147]"
849,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6218, http://db.uwaterloo.ca/~galuc/wsdbm/User9436, http://db.uwaterloo.ca/~galuc/wsdbm/User11185, http://db.uwaterloo.ca/~galuc/wsdbm/User1536, http://db.uwaterloo.ca/~galuc/wsdbm/User9839, http://db.uwaterloo.ca/~galuc/wsdbm/User14506, http://db.uwaterloo.ca/~galuc/wsdbm/User4401, http://db.uwaterloo.ca/~galuc/wsdbm/User14117, http://db.uwaterloo.ca/~galuc/wsdbm/User14947, http://db.uwaterloo.ca/~galuc/wsdbm/User302, http://db.uwaterloo.ca/~galuc/wsdbm/User9522, http://db.uwaterloo.ca/~galuc/wsdbm/User360]"
850,"[http://db.uwaterloo.ca/~galuc/wsdbm/User28, http://db.uwaterloo.ca/~galuc/wsdbm/User11499, http://db.uwaterloo.ca/~galuc/wsdbm/User13825, http://db.uwaterloo.ca/~galuc/wsdbm/User11844]"
851,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9717, http://db.uwaterloo.ca/~galuc/wsdbm/User14076, http://db.uwaterloo.ca/~galuc/wsdbm/User10435, http://db.uwaterloo.ca/~galuc/wsdbm/User17716, http://db.uwaterloo.ca/~galuc/wsdbm/User709, http://db.uwaterloo.ca/~galuc/wsdbm/User7918, http://db.uwaterloo.ca/~galuc/wsdbm/User2049, http://db.uwaterloo.ca/~galuc/wsdbm/User17289, http://db.uwaterloo.ca/~galuc/wsdbm/User10416, http://db.uwaterloo.ca/~galuc/wsdbm/User9172, http://db.uwaterloo.ca/~galuc/wsdbm/User1541, http://db.uwaterloo.ca/~galuc/wsdbm/User2500, http://db.uwaterloo.ca/~galuc/wsdbm/User1417]"
852,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4861, http://db.uwaterloo.ca/~galuc/wsdbm/User12063, http://db.uwaterloo.ca/~galuc/wsdbm/User11541, http://db.uwaterloo.ca/~galuc/wsdbm/User4600, http://db.uwaterloo.ca/~galuc/wsdbm/User547, http://db.uwaterloo.ca/~galuc/wsdbm/User1836, http://db.uwaterloo.ca/~galuc/wsdbm/User6008, http://db.uwaterloo.ca/~galuc/wsdbm/User4351, http://db.uwaterloo.ca/~galuc/wsdbm/User8700, http://db.uwaterloo.ca/~galuc/wsdbm/User8436, http://db.uwaterloo.ca/~galuc/wsdbm/User12755, http://db.uwaterloo.ca/~galuc/wsdbm/User4142, http://db.uwaterloo.ca/~galuc/wsdbm/User11952, http://db.uwaterloo.ca/~galuc/wsdbm/User12333, http://db.uwaterloo.ca/~galuc/wsdbm/User136, http://db.uwaterloo.ca/~galuc/wsdbm/User13851, http://db.uwaterloo.ca/~galuc/wsdbm/User4341, http://db.uwaterloo.ca/~galuc/wsdbm/User16965, http://db.uwaterloo.ca/~galuc/wsdbm/User19088, http://db.uwaterloo.ca/~galuc/wsdbm/User7245, http://db.uwaterloo.ca/~galuc/wsdbm/User15350, http://db.uwaterloo.ca/~galuc/wsdbm/User5274, http://db.uwaterloo.ca/~galuc/wsdbm/User1700, http://db.uwaterloo.ca/~galuc/wsdbm/User7511, http://db.uwaterloo.ca/~galuc/wsdbm/User5131]"
853,"[http://db.uwaterloo.ca/~galuc/wsdbm/User12695, http://db.uwaterloo.ca/~galuc/wsdbm/User17703, http://db.uwaterloo.ca/~galuc/wsdbm/User2728, http://db.uwaterloo.ca/~galuc/wsdbm/User14315, http://db.uwaterloo.ca/~galuc/wsdbm/User6702, http://db.uwaterloo.ca/~galuc/wsdbm/User5, http://db.uwaterloo.ca/~galuc/wsdbm/User17732, http://db.uwaterloo.ca/~galuc/wsdbm/User18680, http://db.uwaterloo.ca/~galuc/wsdbm/User10256, http://db.uwaterloo.ca/~galuc/wsdbm/User3472, http://db.uwaterloo.ca/~galuc/wsdbm/User14890, http://db.uwaterloo.ca/~galuc/wsdbm/User15521, http://db.uwaterloo.ca/~galuc/wsdbm/User12334, http://db.uwaterloo.ca/~galuc/wsdbm/User1344, http://db.uwaterloo.ca/~galuc/wsdbm/User13333, http://db.uwaterloo.ca/~galuc/wsdbm/User9768, http://db.uwaterloo.ca/~galuc/wsdbm/User10975, http://db.uwaterloo.ca/~galuc/wsdbm/User19998, http://db.uwaterloo.ca/~galuc/wsdbm/User13490, http://db.uwaterloo.ca/~galuc/wsdbm/User17335, http://db.uwaterloo.ca/~galuc/wsdbm/User13455, http://db.uwaterloo.ca/~galuc/wsdbm/User15443]"
854,"[http://db.uwaterloo.ca/~galuc/wsdbm/User2278, http://db.uwaterloo.ca/~galuc/wsdbm/User15634, http://db.uwaterloo.ca/~galuc/wsdbm/User12340, http://db.uwaterloo.ca/~galuc/wsdbm/User13545, http://db.uwaterloo.ca/~galuc/wsdbm/User625, http://db.uwaterloo.ca/~galuc/wsdbm/User12220, http://db.uwaterloo.ca/~galuc/wsdbm/User18312, http://db.uwaterloo.ca/~galuc/wsdbm/User17876, http://db.uwaterloo.ca/~galuc/wsdbm/User7141, http://db.uwaterloo.ca/~galuc/wsdbm/User13831]"
855,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15353, http://db.uwaterloo.ca/~galuc/wsdbm/User3677, http://db.uwaterloo.ca/~galuc/wsdbm/User17039, http://db.uwaterloo.ca/~galuc/wsdbm/User17805, http://db.uwaterloo.ca/~galuc/wsdbm/User16416, http://db.uwaterloo.ca/~galuc/wsdbm/User3442, http://db.uwaterloo.ca/~galuc/wsdbm/User14716, http://db.uwaterloo.ca/~galuc/wsdbm/User19211, http://db.uwaterloo.ca/~galuc/wsdbm/User6727, http://db.uwaterloo.ca/~galuc/wsdbm/User16895, http://db.uwaterloo.ca/~galuc/wsdbm/User10659, http://db.uwaterloo.ca/~galuc/wsdbm/User8731]"
856,[http://db.uwaterloo.ca/~galuc/wsdbm/User5099]
857,[]
858,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10333, http://db.uwaterloo.ca/~galuc/wsdbm/User5057, http://db.uwaterloo.ca/~galuc/wsdbm/User7518, http://db.uwaterloo.ca/~galuc/wsdbm/User1646, http://db.uwaterloo.ca/~galuc/wsdbm/User14399, http://db.uwaterloo.ca/~galuc/wsdbm/User12517, http://db.uwaterloo.ca/~galuc/wsdbm/User12868, http://db.uwaterloo.ca/~galuc/wsdbm/User15914, http://db.uwaterloo.ca/~galuc/wsdbm/User19899, http://db.uwaterloo.ca/~galuc/wsdbm/User643, http://db.uwaterloo.ca/~galuc/wsdbm/User482, http://db.uwaterloo.ca/~galuc/wsdbm/User5743, http://db.uwaterloo.ca/~galuc/wsdbm/User15544, http://db.uwaterloo.ca/~galuc/wsdbm/User15151, http://db.uwaterloo.ca/~galuc/wsdbm/User11633, http://db.uwaterloo.ca/~galuc/wsdbm/User14027]"
859,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10797, http://db.uwaterloo.ca/~galuc/wsdbm/User11113, http://db.uwaterloo.ca/~galuc/wsdbm/User8230, http://db.uwaterloo.ca/~galuc/wsdbm/User15640, http://db.uwaterloo.ca/~galuc/wsdbm/User11704, http://db.uwaterloo.ca/~galuc/wsdbm/User5876, http://db.uwaterloo.ca/~galuc/wsdbm/User2827, http://db.uwaterloo.ca/~galuc/wsdbm/User1095, http://db.uwaterloo.ca/~galuc/wsdbm/User5753]"
860,[]
861,[]
862,[]
863,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4471, http://db.uwaterloo.ca/~galuc/wsdbm/User15824]"
864,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9315, http://db.uwaterloo.ca/~galuc/wsdbm/User17610, http://db.uwaterloo.ca/~galuc/wsdbm/User1434, http://db.uwaterloo.ca/~galuc/wsdbm/User5992, http://db.uwaterloo.ca/~galuc/wsdbm/User11719, http://db.uwaterloo.ca/~galuc/wsdbm/User12500, http://db.uwaterloo.ca/~galuc/wsdbm/User6307, http://db.uwaterloo.ca/~galuc/wsdbm/User1219, http://db.uwaterloo.ca/~galuc/wsdbm/User14391]"
865,[]
866,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14319, http://db.uwaterloo.ca/~galuc/wsdbm/User7554, http://db.uwaterloo.ca/~galuc/wsdbm/User4704, http://db.uwaterloo.ca/~galuc/wsdbm/User10313, http://db.uwaterloo.ca/~galuc/wsdbm/User7433, http://db.uwaterloo.ca/~galuc/wsdbm/User2375, http://db.uwaterloo.ca/~galuc/wsdbm/User5849, http://db.uwaterloo.ca/~galuc/wsdbm/User19066, http://db.uwaterloo.ca/~galuc/wsdbm/User2106]"
867,[]
868,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19287, http://db.uwaterloo.ca/~galuc/wsdbm/User7875, http://db.uwaterloo.ca/~galuc/wsdbm/User15558, http://db.uwaterloo.ca/~galuc/wsdbm/User1680, http://db.uwaterloo.ca/~galuc/wsdbm/User5727, http://db.uwaterloo.ca/~galuc/wsdbm/User2057, http://db.uwaterloo.ca/~galuc/wsdbm/User9530]"
869,"[http://db.uwaterloo.ca/~galuc/wsdbm/User16613, http://db.uwaterloo.ca/~galuc/wsdbm/User19493]"
870,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13880, http://db.uwaterloo.ca/~galuc/wsdbm/User1828, http://db.uwaterloo.ca/~galuc/wsdbm/User11769, http://db.uwaterloo.ca/~galuc/wsdbm/User11376, http://db.uwaterloo.ca/~galuc/wsdbm/User4353, http://db.uwaterloo.ca/~galuc/wsdbm/User8929, http://db.uwaterloo.ca/~galuc/wsdbm/User19764]"
871,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5765, http://db.uwaterloo.ca/~galuc/wsdbm/User3276, http://db.uwaterloo.ca/~galuc/wsdbm/User16412]"
872,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7013, http://db.uwaterloo.ca/~galuc/wsdbm/User7915, http://db.uwaterloo.ca/~galuc/wsdbm/User11829, http://db.uwaterloo.ca/~galuc/wsdbm/User18918, http://db.uwaterloo.ca/~galuc/wsdbm/User3002, http://db.uwaterloo.ca/~galuc/wsdbm/User314, http://db.uwaterloo.ca/~galuc/wsdbm/User17187, http://db.uwaterloo.ca/~galuc/wsdbm/User1325, http://db.uwaterloo.ca/~galuc/wsdbm/User17904, http://db.uwaterloo.ca/~galuc/wsdbm/User6603, http://db.uwaterloo.ca/~galuc/wsdbm/User10791, http://db.uwaterloo.ca/~galuc/wsdbm/User1555, http://db.uwaterloo.ca/~galuc/wsdbm/User2547, http://db.uwaterloo.ca/~galuc/wsdbm/User4773, http://db.uwaterloo.ca/~galuc/wsdbm/User7379, http://db.uwaterloo.ca/~galuc/wsdbm/User2239, http://db.uwaterloo.ca/~galuc/wsdbm/User9522, http://db.uwaterloo.ca/~galuc/wsdbm/User6864, http://db.uwaterloo.ca/~galuc/wsdbm/User15042]"
873,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4270, http://db.uwaterloo.ca/~galuc/wsdbm/User3356, http://db.uwaterloo.ca/~galuc/wsdbm/User15365, http://db.uwaterloo.ca/~galuc/wsdbm/User8602, http://db.uwaterloo.ca/~galuc/wsdbm/User19321, http://db.uwaterloo.ca/~galuc/wsdbm/User19992, http://db.uwaterloo.ca/~galuc/wsdbm/User10049, http://db.uwaterloo.ca/~galuc/wsdbm/User15441, http://db.uwaterloo.ca/~galuc/wsdbm/User15483, http://db.uwaterloo.ca/~galuc/wsdbm/User9839, http://db.uwaterloo.ca/~galuc/wsdbm/User4587, http://db.uwaterloo.ca/~galuc/wsdbm/User17793, http://db.uwaterloo.ca/~galuc/wsdbm/User18180, http://db.uwaterloo.ca/~galuc/wsdbm/User13068, http://db.uwaterloo.ca/~galuc/wsdbm/User17309, http://db.uwaterloo.ca/~galuc/wsdbm/User3383]"
874,[]
875,[]
876,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17610, http://db.uwaterloo.ca/~galuc/wsdbm/User1147, http://db.uwaterloo.ca/~galuc/wsdbm/User16423, http://db.uwaterloo.ca/~galuc/wsdbm/User6386, http://db.uwaterloo.ca/~galuc/wsdbm/User10313, http://db.uwaterloo.ca/~galuc/wsdbm/User18307, http://db.uwaterloo.ca/~galuc/wsdbm/User18312, http://db.uwaterloo.ca/~galuc/wsdbm/User8562]"
877,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13996, http://db.uwaterloo.ca/~galuc/wsdbm/User5040, http://db.uwaterloo.ca/~galuc/wsdbm/User2379, http://db.uwaterloo.ca/~galuc/wsdbm/User309, http://db.uwaterloo.ca/~galuc/wsdbm/User16745, http://db.uwaterloo.ca/~galuc/wsdbm/User14856, http://db.uwaterloo.ca/~galuc/wsdbm/User19663, http://db.uwaterloo.ca/~galuc/wsdbm/User18975, http://db.uwaterloo.ca/~galuc/wsdbm/User14692, http://db.uwaterloo.ca/~galuc/wsdbm/User6548, http://db.uwaterloo.ca/~galuc/wsdbm/User7888, http://db.uwaterloo.ca/~galuc/wsdbm/User14674, http://db.uwaterloo.ca/~galuc/wsdbm/User12791, http://db.uwaterloo.ca/~galuc/wsdbm/User8677, http://db.uwaterloo.ca/~galuc/wsdbm/User4746, http://db.uwaterloo.ca/~galuc/wsdbm/User13202, http://db.uwaterloo.ca/~galuc/wsdbm/User4733, http://db.uwaterloo.ca/~galuc/wsdbm/User13835, http://db.uwaterloo.ca/~galuc/wsdbm/User12982, http://db.uwaterloo.ca/~galuc/wsdbm/User12866, http://db.uwaterloo.ca/~galuc/wsdbm/User13201, http://db.uwaterloo.ca/~galuc/wsdbm/User5167, http://db.uwaterloo.ca/~galuc/wsdbm/User19387, http://db.uwaterloo.ca/~galuc/wsdbm/User14960]"
878,[http://db.uwaterloo.ca/~galuc/wsdbm/User79]
879,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8404, http://db.uwaterloo.ca/~galuc/wsdbm/User939, http://db.uwaterloo.ca/~galuc/wsdbm/User10617, http://db.uwaterloo.ca/~galuc/wsdbm/User4918, http://db.uwaterloo.ca/~galuc/wsdbm/User3330, http://db.uwaterloo.ca/~galuc/wsdbm/User15448, http://db.uwaterloo.ca/~galuc/wsdbm/User7725, http://db.uwaterloo.ca/~galuc/wsdbm/User4266, http://db.uwaterloo.ca/~galuc/wsdbm/User19041, http://db.uwaterloo.ca/~galuc/wsdbm/User6052, http://db.uwaterloo.ca/~galuc/wsdbm/User3835, http://db.uwaterloo.ca/~galuc/wsdbm/User9716, http://db.uwaterloo.ca/~galuc/wsdbm/User1102, http://db.uwaterloo.ca/~galuc/wsdbm/User7811, http://db.uwaterloo.ca/~galuc/wsdbm/User12726, http://db.uwaterloo.ca/~galuc/wsdbm/User12013, http://db.uwaterloo.ca/~galuc/wsdbm/User11661, http://db.uwaterloo.ca/~galuc/wsdbm/User17728, http://db.uwaterloo.ca/~galuc/wsdbm/User2943, http://db.uwaterloo.ca/~galuc/wsdbm/User3450, http://db.uwaterloo.ca/~galuc/wsdbm/User7162, http://db.uwaterloo.ca/~galuc/wsdbm/User4032, http://db.uwaterloo.ca/~galuc/wsdbm/User5068, http://db.uwaterloo.ca/~galuc/wsdbm/User15392, http://db.uwaterloo.ca/~galuc/wsdbm/User16646, http://db.uwaterloo.ca/~galuc/wsdbm/User5345, http://db.uwaterloo.ca/~galuc/wsdbm/User15576, http://db.uwaterloo.ca/~galuc/wsdbm/User921, http://db.uwaterloo.ca/~galuc/wsdbm/User3300, http://db.uwaterloo.ca/~galuc/wsdbm/User6851, http://db.uwaterloo.ca/~galuc/wsdbm/User7701, http://db.uwaterloo.ca/~galuc/wsdbm/User16208, http://db.uwaterloo.ca/~galuc/wsdbm/User4478, http://db.uwaterloo.ca/~galuc/wsdbm/User7466, http://db.uwaterloo.ca/~galuc/wsdbm/User7204, http://db.uwaterloo.ca/~galuc/wsdbm/User18707, http://db.uwaterloo.ca/~galuc/wsdbm/User11731, http://db.uwaterloo.ca/~galuc/wsdbm/User13433]"
