Query,Result
852,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9491, http://db.uwaterloo.ca/~galuc/wsdbm/User1653, http://db.uwaterloo.ca/~galuc/wsdbm/User19130, http://db.uwaterloo.ca/~galuc/wsdbm/User15800, http://db.uwaterloo.ca/~galuc/wsdbm/User8491, http://db.uwaterloo.ca/~galuc/wsdbm/User7311, http://db.uwaterloo.ca/~galuc/wsdbm/User4013, http://db.uwaterloo.ca/~galuc/wsdbm/User3276, http://db.uwaterloo.ca/~galuc/wsdbm/User11116, http://db.uwaterloo.ca/~galuc/wsdbm/User10742, http://db.uwaterloo.ca/~galuc/wsdbm/User6657, http://db.uwaterloo.ca/~galuc/wsdbm/User15322, http://db.uwaterloo.ca/~galuc/wsdbm/User3075, http://db.uwaterloo.ca/~galuc/wsdbm/User13987]"
853,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6344, http://db.uwaterloo.ca/~galuc/wsdbm/User19115, http://db.uwaterloo.ca/~galuc/wsdbm/User17627, http://db.uwaterloo.ca/~galuc/wsdbm/User16789, http://db.uwaterloo.ca/~galuc/wsdbm/User9799, http://db.uwaterloo.ca/~galuc/wsdbm/User4552]"
854,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1960, http://db.uwaterloo.ca/~galuc/wsdbm/User3734, http://db.uwaterloo.ca/~galuc/wsdbm/User19375, http://db.uwaterloo.ca/~galuc/wsdbm/User9756]"
855,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3946, http://db.uwaterloo.ca/~galuc/wsdbm/User11886, http://db.uwaterloo.ca/~galuc/wsdbm/User4459, http://db.uwaterloo.ca/~galuc/wsdbm/User6706, http://db.uwaterloo.ca/~galuc/wsdbm/User9248, http://db.uwaterloo.ca/~galuc/wsdbm/User10803, http://db.uwaterloo.ca/~galuc/wsdbm/User19528, http://db.uwaterloo.ca/~galuc/wsdbm/User10447, http://db.uwaterloo.ca/~galuc/wsdbm/User3964, http://db.uwaterloo.ca/~galuc/wsdbm/User6572, http://db.uwaterloo.ca/~galuc/wsdbm/User12522, http://db.uwaterloo.ca/~galuc/wsdbm/User4754, http://db.uwaterloo.ca/~galuc/wsdbm/User8318, http://db.uwaterloo.ca/~galuc/wsdbm/User4391, http://db.uwaterloo.ca/~galuc/wsdbm/User10254, http://db.uwaterloo.ca/~galuc/wsdbm/User13920, http://db.uwaterloo.ca/~galuc/wsdbm/User17568, http://db.uwaterloo.ca/~galuc/wsdbm/User11658, http://db.uwaterloo.ca/~galuc/wsdbm/User4301]"
856,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19575, http://db.uwaterloo.ca/~galuc/wsdbm/User15224, http://db.uwaterloo.ca/~galuc/wsdbm/User5288, http://db.uwaterloo.ca/~galuc/wsdbm/User326, http://db.uwaterloo.ca/~galuc/wsdbm/User2262, http://db.uwaterloo.ca/~galuc/wsdbm/User268, http://db.uwaterloo.ca/~galuc/wsdbm/User19617, http://db.uwaterloo.ca/~galuc/wsdbm/User18839, http://db.uwaterloo.ca/~galuc/wsdbm/User6330]"
857,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4593, http://db.uwaterloo.ca/~galuc/wsdbm/User2372, http://db.uwaterloo.ca/~galuc/wsdbm/User17990, http://db.uwaterloo.ca/~galuc/wsdbm/User13217, http://db.uwaterloo.ca/~galuc/wsdbm/User5888, http://db.uwaterloo.ca/~galuc/wsdbm/User11335]"
858,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8705, http://db.uwaterloo.ca/~galuc/wsdbm/User15418, http://db.uwaterloo.ca/~galuc/wsdbm/User8439, http://db.uwaterloo.ca/~galuc/wsdbm/User19478]"
859,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8474, http://db.uwaterloo.ca/~galuc/wsdbm/User1093, http://db.uwaterloo.ca/~galuc/wsdbm/User15106]"
860,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4597, http://db.uwaterloo.ca/~galuc/wsdbm/User15870]"
861,[http://db.uwaterloo.ca/~galuc/wsdbm/User3681]
862,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19448, http://db.uwaterloo.ca/~galuc/wsdbm/User14086, http://db.uwaterloo.ca/~galuc/wsdbm/User3820, http://db.uwaterloo.ca/~galuc/wsdbm/User14182, http://db.uwaterloo.ca/~galuc/wsdbm/User4095, http://db.uwaterloo.ca/~galuc/wsdbm/User12174, http://db.uwaterloo.ca/~galuc/wsdbm/User14241]"
863,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13511, http://db.uwaterloo.ca/~galuc/wsdbm/User17023, http://db.uwaterloo.ca/~galuc/wsdbm/User734, http://db.uwaterloo.ca/~galuc/wsdbm/User1375, http://db.uwaterloo.ca/~galuc/wsdbm/User5772, http://db.uwaterloo.ca/~galuc/wsdbm/User5318, http://db.uwaterloo.ca/~galuc/wsdbm/User9595, http://db.uwaterloo.ca/~galuc/wsdbm/User18428, http://db.uwaterloo.ca/~galuc/wsdbm/User17542, http://db.uwaterloo.ca/~galuc/wsdbm/User17289, http://db.uwaterloo.ca/~galuc/wsdbm/User18410, http://db.uwaterloo.ca/~galuc/wsdbm/User19676, http://db.uwaterloo.ca/~galuc/wsdbm/User12824, http://db.uwaterloo.ca/~galuc/wsdbm/User5749, http://db.uwaterloo.ca/~galuc/wsdbm/User10348, http://db.uwaterloo.ca/~galuc/wsdbm/User14983]"
864,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13184, http://db.uwaterloo.ca/~galuc/wsdbm/User6175, http://db.uwaterloo.ca/~galuc/wsdbm/User13926, http://db.uwaterloo.ca/~galuc/wsdbm/User9684, http://db.uwaterloo.ca/~galuc/wsdbm/User6036, http://db.uwaterloo.ca/~galuc/wsdbm/User3571]"
865,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15462, http://db.uwaterloo.ca/~galuc/wsdbm/User4266, http://db.uwaterloo.ca/~galuc/wsdbm/User17374]"
866,"[http://db.uwaterloo.ca/~galuc/wsdbm/User18687, http://db.uwaterloo.ca/~galuc/wsdbm/User8673, http://db.uwaterloo.ca/~galuc/wsdbm/User15148]"
867,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3882, http://db.uwaterloo.ca/~galuc/wsdbm/User5966, http://db.uwaterloo.ca/~galuc/wsdbm/User7518, http://db.uwaterloo.ca/~galuc/wsdbm/User26, http://db.uwaterloo.ca/~galuc/wsdbm/User5045, http://db.uwaterloo.ca/~galuc/wsdbm/User12261, http://db.uwaterloo.ca/~galuc/wsdbm/User8320, http://db.uwaterloo.ca/~galuc/wsdbm/User11752, http://db.uwaterloo.ca/~galuc/wsdbm/User8130, http://db.uwaterloo.ca/~galuc/wsdbm/User11750, http://db.uwaterloo.ca/~galuc/wsdbm/User19258, http://db.uwaterloo.ca/~galuc/wsdbm/User3251, http://db.uwaterloo.ca/~galuc/wsdbm/User12379, http://db.uwaterloo.ca/~galuc/wsdbm/User6616, http://db.uwaterloo.ca/~galuc/wsdbm/User17758, http://db.uwaterloo.ca/~galuc/wsdbm/User18404, http://db.uwaterloo.ca/~galuc/wsdbm/User6848, http://db.uwaterloo.ca/~galuc/wsdbm/User4219, http://db.uwaterloo.ca/~galuc/wsdbm/User13295, http://db.uwaterloo.ca/~galuc/wsdbm/User15715, http://db.uwaterloo.ca/~galuc/wsdbm/User14372, http://db.uwaterloo.ca/~galuc/wsdbm/User4488, http://db.uwaterloo.ca/~galuc/wsdbm/User5757, http://db.uwaterloo.ca/~galuc/wsdbm/User6185, http://db.uwaterloo.ca/~galuc/wsdbm/User9650, http://db.uwaterloo.ca/~galuc/wsdbm/User16936, http://db.uwaterloo.ca/~galuc/wsdbm/User13748, http://db.uwaterloo.ca/~galuc/wsdbm/User6297, http://db.uwaterloo.ca/~galuc/wsdbm/User19995, http://db.uwaterloo.ca/~galuc/wsdbm/User3308, http://db.uwaterloo.ca/~galuc/wsdbm/User1672, http://db.uwaterloo.ca/~galuc/wsdbm/User12479, http://db.uwaterloo.ca/~galuc/wsdbm/User11688, http://db.uwaterloo.ca/~galuc/wsdbm/User14777, http://db.uwaterloo.ca/~galuc/wsdbm/User10299, http://db.uwaterloo.ca/~galuc/wsdbm/User10270, http://db.uwaterloo.ca/~galuc/wsdbm/User17767, http://db.uwaterloo.ca/~galuc/wsdbm/User934, http://db.uwaterloo.ca/~galuc/wsdbm/User7235, http://db.uwaterloo.ca/~galuc/wsdbm/User10343, http://db.uwaterloo.ca/~galuc/wsdbm/User18366, http://db.uwaterloo.ca/~galuc/wsdbm/User18925, http://db.uwaterloo.ca/~galuc/wsdbm/User4304, http://db.uwaterloo.ca/~galuc/wsdbm/User17, http://db.uwaterloo.ca/~galuc/wsdbm/User5690]"
868,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6685, http://db.uwaterloo.ca/~galuc/wsdbm/User4967, http://db.uwaterloo.ca/~galuc/wsdbm/User14069, http://db.uwaterloo.ca/~galuc/wsdbm/User18565, http://db.uwaterloo.ca/~galuc/wsdbm/User19000]"
